(time1+time2)/2;stress/non-stress
9:24:50:198;0
9:24:50:355;0
9:24:50:511;0
9:24:50:667;0
9:24:50:323;0
9:24:50:480;0
9:24:50:636;0
9:24:51:292;0
9:24:51:448;0
9:24:51:605;0
9:24:51:761;0
9:24:51:417;0
9:24:51:573;0
9:24:52:230;0
9:24:52:386;0
9:24:52:542;0
9:24:52:698;0
9:24:52:355;0
9:24:52:511;0
9:24:52:667;0
9:24:53:323;0
9:24:53:480;0
9:24:53:636;0
9:24:53:792;0
9:24:53:448;0
9:24:53:605;0
9:24:54:261;0
9:24:54:417;0
9:24:54:573;0
9:24:54:730;0
9:24:54:386;0
9:24:54:542;0
9:24:55:198;0
9:24:55:355;0
9:24:55:511;0
9:24:55:667;0
9:24:55:323;1
9:24:55:480;1
9:24:55:636;1
9:24:56:292;1
9:24:56:448;0
9:24:56:605;0
9:24:56:761;1
9:24:56:417;1
9:24:56:573;1
9:24:57:230;1
9:24:57:386;1
9:24:57:542;0
9:24:57:698;0
9:24:27:355;0
9:24:27:511;0
9:24:27:667;0
9:24:28:323;0
9:24:28:480;0
9:24:28:636;0
9:24:28:792;0
9:24:28:448;0
9:24:28:605;0
9:24:29:261;0
9:24:29:417;0
9:24:29:573;0
9:24:29:730;0
9:24:29:386;0
9:24:29:542;0
9:24:30:198;0
9:24:30:355;0
9:24:30:511;0
9:24:30:667;0
9:24:30:323;0
9:24:30:480;0
9:24:30:636;0
9:24:31:292;0
9:24:31:448;0
9:24:31:605;0
9:24:31:761;0
9:24:31:417;0
9:24:31:573;0
9:25:2:230;0
9:25:2:386;0
9:25:2:542;0
9:25:2:698;0
9:25:2:355;0
9:25:2:511;0
9:25:2:667;0
9:25:3:323;0
9:25:3:480;0
9:25:3:636;0
9:25:3:792;0
9:25:3:448;0
9:25:3:605;0
9:25:4:261;0
9:25:4:417;0
9:25:4:573;0
9:25:4:730;0
9:25:4:386;0
9:25:4:542;0
9:25:5:198;0
9:25:5:355;0
9:25:5:511;0
9:25:5:667;0
9:25:5:323;0
9:25:5:480;0
9:25:5:636;0
9:25:6:292;0
9:25:6:448;0
9:25:6:605;0
9:25:6:761;0
9:25:6:417;0
9:25:6:573;0
9:25:7:230;0
9:25:7:386;0
9:25:7:542;0
9:25:7:698;0
9:25:7:355;0
9:25:7:511;0
9:25:7:667;0
9:25:8:323;0
9:25:8:480;0
9:25:8:636;0
9:25:8:792;0
9:25:8:448;0
9:25:8:605;0
9:25:9:261;0
9:25:9:417;0
9:25:9:573;0
9:25:9:730;0
9:25:9:386;0
9:25:9:542;0
9:25:10:198;0
9:25:10:355;0
9:25:10:511;0
9:25:10:667;0
9:25:10:323;0
9:25:10:480;0
9:25:10:636;0
9:25:11:292;0
9:25:11:448;1
9:25:11:605;1
9:25:11:761;1
9:25:11:417;1
9:25:11:573;1
9:25:12:230;1
9:25:12:386;0
9:25:12:542;0
9:25:12:698;0
9:25:12:355;0
9:25:12:511;0
9:25:12:667;0
9:25:13:323;0
9:25:13:480;0
9:25:13:636;0
9:25:13:792;0
9:25:13:448;0
9:25:13:605;0
9:25:14:261;0
9:25:14:417;0
9:25:14:573;0
9:25:14:730;0
9:25:14:386;0
9:25:14:542;0
9:25:15:198;0
9:25:15:355;0
9:25:15:511;0
9:25:15:667;0
9:25:15:323;0
9:25:15:480;0
9:25:15:636;0
9:25:16:292;0
9:25:16:448;0
9:25:16:605;0
9:25:16:761;0
9:25:16:417;0
9:25:16:573;0
9:25:17:230;0
9:25:17:386;1
9:25:17:542;0
9:25:17:698;0
9:25:17:355;0
9:25:17:511;0
9:25:17:667;0
9:25:18:323;0
9:25:18:480;0
9:25:18:636;0
9:25:18:792;0
9:25:18:448;0
9:25:18:605;0
9:25:19:261;0
9:25:19:417;0
9:25:19:573;0
9:25:19:730;0
9:25:19:386;0
9:25:19:542;0
9:25:20:198;0
9:25:20:355;0
9:25:20:511;0
9:25:20:667;0
9:25:20:323;0
9:25:20:480;0
9:25:20:636;0
9:25:21:292;0
9:25:21:448;0
9:25:21:605;0
9:25:21:761;0
9:25:21:417;0
9:25:21:573;0
9:25:22:230;0
9:25:22:386;0
9:25:22:542;0
9:25:22:698;0
9:25:22:355;0
9:25:22:511;0
9:25:22:667;0
9:25:23:323;0
9:25:23:480;0
9:25:23:636;0
9:25:23:792;0
