median(time1,time2);stress/non-stress
09:00:25:453;0
09:00:25:609;0
09:00:25:765;0
09:00:25:921;0
09:00:26:078;0
09:00:26:234;0
09:00:26:390;0
09:00:26:546;0
09:00:26:703;0
09:00:26:859;0
09:00:27:015;0
09:00:27:171;0
09:00:27:328;0
09:00:27:484;0
09:00:27:640;0
09:00:27:796;0
09:00:27:953;0
09:00:28:109;0
09:00:28:265;0
09:00:28:421;0
09:00:28:578;0
09:00:28:734;0
09:00:28:890;0
09:00:29:046;0
09:00:29:203;0
09:00:29:359;0
09:00:29:515;0
09:00:29:671;0
09:00:29:828;0
09:00:29:984;0
09:00:30:140;0
09:00:30:296;0
09:00:30:453;0
09:00:30:609;0
09:00:30:765;0
09:00:30:921;0
09:00:31:078;0
09:00:31:234;0
09:00:31:390;0
09:00:31:546;0
09:00:31:703;0
09:00:31:859;0
09:00:32:015;0
09:00:32:171;0
09:00:32:328;0
09:00:32:484;0
09:00:32:640;0
09:00:32:796;0
09:00:32:953;0
09:00:33:109;0
09:00:33:265;0
09:00:33:421;0
09:00:33:578;0
09:00:33:734;0
09:00:33:890;0
09:00:34:046;0
09:00:34:203;0
09:00:34:359;0
09:00:34:515;0
09:00:34:671;0
09:00:34:828;0
09:00:34:984;0
09:00:35:140;0
09:00:35:296;0
09:00:35:453;0
09:00:35:609;0
09:00:35:765;0
09:00:35:921;0
09:00:36:078;0
09:00:36:234;0
09:00:36:390;0
09:00:36:546;0
09:00:36:703;0
09:00:36:859;0
09:00:37:015;0
09:00:37:171;0
09:00:37:328;0
09:00:37:484;0
09:00:37:640;0
09:00:37:796;0
09:00:37:953;0
09:00:38:109;0
09:00:38:265;0
09:00:38:421;0
09:00:38:578;0
09:00:38:734;0
09:00:38:890;0
09:00:39:046;0
09:00:39:203;0
09:00:39:359;0
09:00:39:515;0
09:00:39:671;0
09:00:39:828;0
09:00:39:984;0
09:00:40:140;0
09:00:40:296;0
09:00:40:453;0
09:00:40:609;0
09:00:40:765;0
09:00:40:921;0
09:00:41:078;0
09:00:41:234;0
09:00:41:390;0
09:00:41:546;1
09:00:41:703;1
09:00:41:859;0
09:00:42:015;0
09:00:42:171;0
09:00:42:328;0
09:00:42:484;0
09:00:42:640;0
09:00:42:796;0
09:00:42:953;0
09:00:43:109;0
09:00:43:265;0
09:00:43:421;0
09:00:43:578;0
09:00:43:734;0
09:00:43:890;0
09:00:44:046;0
09:00:44:203;0
09:00:44:359;0
09:00:44:515;0
09:00:44:671;0
09:00:44:828;0
09:00:44:984;0
09:00:45:140;0
09:00:45:296;0
09:00:45:453;0
09:00:45:609;0
09:00:45:765;0
09:00:45:921;0
09:00:46:078;0
09:00:46:234;0
09:00:46:390;0
09:00:46:546;0
09:00:46:703;0
09:00:46:859;0
09:00:47:015;0
09:00:47:171;1
09:00:47:328;1
09:00:47:484;1
09:00:47:640;1
09:00:47:796;1
09:00:47:953;1
09:00:48:109;1
09:00:48:265;1
09:00:48:421;1
09:00:48:578;1
09:00:48:734;1
09:00:48:890;1
09:00:49:046;0
09:00:49:203;0
09:00:49:359;0
09:00:49:515;0
09:00:49:671;0
09:00:49:828;0
09:00:49:984;0
