(time1+time2)/2;stress/non-stress
9:38:3:425;0
9:38:3:581;0
9:38:3:737;0
9:38:3:394;0
9:38:3:550;0
9:38:4:206;0
9:38:4:362;0
9:38:4:519;0
9:38:4:675;0
9:38:4:331;0
9:38:4:487;0
9:38:4:644;0
9:38:5:300;0
9:38:5:456;0
9:38:5:612;0
9:38:5:769;0
9:38:5:425;0
9:38:5:581;0
9:38:6:237;0
9:38:6:394;0
9:38:6:550;0
9:38:6:706;0
9:38:6:362;0
9:38:6:519;0
9:38:6:675;0
9:38:7:331;0
9:38:7:487;0
9:38:7:644;0
9:38:7:800;0
9:38:7:456;0
9:38:7:612;1
9:38:8:269;0
9:38:8:425;0
9:38:8:581;0
9:38:8:737;0
9:38:8:394;0
9:38:8:550;0
9:38:9:206;0
9:38:9:362;1
9:38:9:519;0
9:38:9:675;0
9:38:9:331;0
9:38:9:487;0
9:38:9:644;0
9:38:10:300;0
9:38:10:456;0
9:38:10:612;0
9:38:10:769;0
9:38:10:425;0
9:38:10:581;0
9:38:11:237;0
9:38:11:394;0
9:38:11:550;0
9:38:11:706;0
9:38:11:362;0
9:38:11:519;0
9:38:11:675;0
9:38:12:331;0
9:38:12:487;0
9:38:12:644;0
9:38:12:800;0
9:38:12:456;0
9:38:12:612;0
9:38:13:269;0
9:38:13:425;0
9:38:13:581;0
9:38:13:737;0
9:38:13:394;0
9:38:13:550;0
9:38:14:206;0
9:38:14:362;1
9:38:14:519;1
9:38:14:675;1
9:38:14:331;1
9:38:14:487;1
9:38:14:644;1
9:38:15:300;1
9:38:15:456;1
9:38:15:612;1
9:38:15:769;1
9:38:15:425;1
9:38:15:581;0
9:38:16:237;1
9:38:16:394;0
9:38:16:550;0
9:38:16:706;0
9:38:16:362;0
9:38:16:519;0
9:38:16:675;0
9:38:17:331;0
9:38:17:487;0
9:38:17:644;0
9:38:17:800;0
9:38:17:456;0
9:38:17:612;0
9:38:18:269;0
9:38:18:425;0
9:38:18:581;0
9:38:18:737;0
9:38:18:394;0
9:38:18:550;0
9:38:19:206;0
9:38:19:362;0
9:38:19:519;0
9:38:19:675;0
9:38:19:331;0
9:38:19:487;0
9:38:19:644;0
9:38:20:300;0
9:38:20:456;0
9:38:20:612;0
