median(time1,time2);stress/non-stress
09:38:03:421;0
09:38:03:578;0
09:38:03:734;0
09:38:03:890;0
09:38:04:046;0
09:38:04:203;0
09:38:04:359;0
09:38:04:515;0
09:38:04:671;0
09:38:04:828;0
09:38:04:984;0
09:38:05:140;0
09:38:05:296;0
09:38:05:453;0
09:38:05:609;0
09:38:05:765;0
09:38:05:921;0
09:38:06:078;0
09:38:06:234;0
09:38:06:390;0
09:38:06:546;0
09:38:06:703;0
09:38:06:859;0
09:38:07:015;0
09:38:07:171;0
09:38:07:328;0
09:38:07:484;0
09:38:07:640;0
09:38:07:796;0
09:38:07:953;0
09:38:08:109;1
09:38:08:265;0
09:38:08:421;0
09:38:08:578;0
09:38:08:734;0
09:38:08:890;0
09:38:09:046;0
09:38:09:203;0
09:38:09:359;1
09:38:09:515;0
09:38:09:671;0
09:38:09:828;0
09:38:09:984;0
09:38:10:140;0
09:38:10:296;0
09:38:10:453;0
09:38:10:609;0
09:38:10:765;0
09:38:10:921;0
09:38:11:078;0
09:38:11:234;0
09:38:11:390;0
09:38:11:546;0
09:38:11:703;0
09:38:11:859;0
09:38:12:015;0
09:38:12:171;0
09:38:12:328;0
09:38:12:484;0
09:38:12:640;0
09:38:12:796;0
09:38:12:953;0
09:38:13:109;0
09:38:13:265;0
09:38:13:421;0
09:38:13:578;0
09:38:13:734;0
09:38:13:890;0
09:38:14:046;0
09:38:14:203;0
09:38:14:359;1
09:38:14:515;1
09:38:14:671;1
09:38:14:828;1
09:38:14:984;1
09:38:15:140;1
09:38:15:296;1
09:38:15:453;1
09:38:15:609;1
09:38:15:765;1
09:38:15:921;1
09:38:16:078;0
09:38:16:234;1
09:38:16:390;0
09:38:16:546;0
09:38:16:703;0
09:38:16:859;0
09:38:17:015;0
09:38:17:171;0
09:38:17:328;0
09:38:17:484;0
09:38:17:640;0
09:38:17:796;0
09:38:17:953;0
09:38:18:109;0
09:38:18:265;0
09:38:18:421;0
09:38:18:578;0
09:38:18:734;0
09:38:18:890;0
09:38:19:046;0
09:38:19:203;0
09:38:19:359;0
09:38:19:515;0
09:38:19:671;0
09:38:19:828;0
09:38:19:984;0
09:38:20:140;0
09:38:20:296;0
09:38:20:453;0
09:38:20:609;0
09:38:20:765;0
09:38:20:921;0
09:38:21:078;0
09:38:21:234;0
09:38:21:390;0
09:38:21:546;0
09:38:21:703;0
09:38:21:859;0
09:38:22:015;0
09:38:22:171;0
09:38:22:328;0
09:38:22:484;0
09:38:22:640;0
09:38:22:796;0
09:38:22:953;0
09:38:23:109;0
09:38:23:265;0
09:38:23:421;0
09:38:23:578;0
09:38:23:734;0
09:38:23:890;0
09:38:24:046;0
09:38:24:203;0
09:38:24:359;0
09:38:24:515;0
09:38:24:671;0
09:38:24:828;1
09:38:24:984;1
09:38:25:140;1
09:38:25:296;1
09:38:25:453;1
09:38:25:609;1
09:38:25:765;1
09:38:25:921;0
09:38:26:078;0
09:38:26:234;1
09:38:26:390;1
09:38:26:546;1
09:38:26:703;1
09:38:26:859;1
09:38:27:015;1
09:38:27:171;0
09:38:27:328;0
09:38:27:484;0
09:38:27:640;0
09:38:27:796;0
09:38:27:953;0
09:38:28:109;0
09:38:28:265;0
09:38:28:421;0
09:38:28:578;0
09:38:28:734;0
09:38:28:890;0
09:38:29:046;0
09:38:29:203;0
09:38:29:359;0
09:38:29:515;0
09:38:29:671;0
09:38:29:828;0
09:38:29:984;0
09:38:30:140;0
09:38:30:296;0
09:38:30:453;0
09:38:30:609;0
09:38:30:765;0
09:38:30:921;0
09:38:31:078;0
09:38:31:234;0
09:38:31:390;0
09:38:31:546;0
09:38:31:703;0
09:38:31:859;0
09:38:32:015;0
09:38:32:171;0
09:38:32:328;0
09:38:32:484;0
09:38:32:640;0
09:38:32:796;0
09:38:32:953;0
09:38:33:109;0
09:38:33:265;0
09:38:33:421;0
09:38:33:578;0
09:38:33:734;0
09:38:33:890;0
09:38:34:046;0
09:38:34:203;0
09:38:34:359;0
09:38:34:515;0
09:38:34:671;0
09:38:34:828;0
09:38:34:984;0
09:38:35:140;1
09:38:35:296;1
09:38:35:453;1
09:38:35:609;1
09:38:35:765;1
09:38:35:921;1
09:38:36:078;1
09:38:36:234;0
09:38:36:390;0
09:38:36:546;0
09:38:36:703;1
09:38:36:859;1
09:38:37:015;1
09:38:37:171;1
09:38:37:328;1
09:38:37:484;1
09:38:37:640;0
09:38:37:796;0
09:38:37:953;0
09:38:38:109;0
09:38:38:265;0
09:38:38:421;0
09:38:38:578;0
09:38:38:734;0
09:38:38:890;0
09:38:39:046;0
09:38:39:203;0
09:38:39:359;0
09:38:39:515;0
09:38:39:671;0
09:38:39:828;0
09:38:39:984;0
09:38:40:140;0
09:38:40:296;0
09:38:40:453;0
09:38:40:609;0
09:38:40:765;0
09:38:40:921;0
09:38:41:078;0
09:38:41:234;0
09:38:41:390;0
09:38:41:546;0
09:38:41:703;0
09:38:41:859;0
09:38:42:015;0
09:38:42:171;0
09:38:42:328;0
09:38:42:484;0
09:38:42:640;0
09:38:42:796;0
09:38:42:953;0
09:38:43:109;0
09:38:43:265;0
09:38:43:421;0
09:38:43:578;0
09:38:43:734;0
09:38:43:890;0
09:38:44:046;0
09:38:44:203;0
09:38:44:359;0
09:38:44:515;0
09:38:44:671;0
09:38:44:828;0
09:38:44:984;0
09:38:45:140;0
09:38:45:296;0
09:38:45:453;0
09:38:45:609;0
09:38:45:765;0
09:38:45:921;0
09:38:46:078;0
09:38:46:234;1
09:38:46:390;1
09:38:46:546;1
09:38:46:703;1
09:38:46:859;1
09:38:47:015;1
09:38:47:171;1
09:38:47:328;0
09:38:47:484;0
09:38:47:640;0
09:38:47:796;0
09:38:47:953;0
09:38:48:109;0
09:38:48:265;0
09:38:48:421;1
09:38:48:578;1
09:38:48:734;0
09:38:48:890;0
09:38:49:046;0
09:38:49:203;0
09:38:49:359;0
09:38:49:515;0
09:38:49:671;0
09:38:49:828;0
09:38:49:984;0
09:38:50:140;0
09:38:50:296;0
09:38:50:453;0
09:38:50:609;0
09:38:50:765;0
09:38:50:921;0
09:38:51:078;0
09:38:51:234;0
09:38:51:390;0
09:38:51:546;0
09:38:51:703;0
09:38:51:859;0
09:38:52:015;0
09:38:52:171;0
09:38:52:328;0
09:38:52:484;0
09:38:52:640;0
09:38:52:796;0
09:38:52:953;0
09:38:53:109;0
09:38:53:265;1
09:38:53:421;1
09:38:53:578;0
09:38:53:734;0
09:38:53:890;0
09:38:54:046;0
09:38:54:203;0
09:38:54:359;0
09:38:54:515;0
09:38:54:671;0
09:38:54:828;0
09:38:54:984;0
09:38:55:140;0
09:38:55:296;0
09:38:55:453;0
09:38:55:609;0
09:38:55:765;0
09:38:55:921;0
09:38:56:078;0
09:38:56:234;0
09:38:56:390;0
09:38:56:546;0
09:38:56:703;0
09:38:56:859;0
09:38:57:015;0
09:38:57:171;0
09:38:57:328;0
09:38:57:484;0
09:38:57:640;0
09:38:57:796;0
09:38:57:953;0
09:38:58:109;0
09:38:58:265;0
09:38:58:421;1
09:38:58:578;1
09:38:58:734;0
09:38:58:890;0
09:38:59:046;1
09:38:59:203;1
09:38:59:359;1
09:38:59:515;1
09:38:59:671;1
09:38:59:828;0
09:38:59:984;0
09:39:00:140;0
09:39:00:296;0
09:39:00:453;0
09:39:00:609;0
09:39:00:765;0
09:39:00:921;0
09:39:01:078;0
09:39:01:234;0
09:39:01:390;0
09:39:01:546;0
09:39:01:703;0
09:39:01:859;0
09:39:02:015;0
09:39:02:171;0
09:39:02:328;0
09:39:02:484;0
09:39:02:640;0
09:39:02:796;0
09:39:02:953;0
09:39:03:109;0
09:39:03:265;0
09:39:03:421;0
09:39:03:578;0
09:39:03:734;0
09:39:03:890;0
09:39:04:046;0
09:39:04:203;1
09:39:04:359;1
09:39:04:515;1
09:39:04:671;1
09:39:04:828;1
09:39:04:984;0
09:39:05:140;0
09:39:05:296;0
09:39:05:453;0
09:39:05:609;0
09:39:05:765;0
09:39:05:921;0
09:39:06:078;0
09:39:06:234;1
09:39:06:390;1
09:39:06:546;1
09:39:06:703;1
09:39:06:859;1
09:39:07:015;1
09:39:07:171;1
09:39:07:328;1
09:39:07:484;0
09:39:07:640;0
09:39:07:796;0
09:39:07:953;0
09:39:08:109;0
09:39:08:265;0
09:39:08:421;0
09:39:08:578;0
09:39:08:734;0
09:39:08:890;0
09:39:09:046;0
09:39:09:203;0
09:39:09:359;0
09:39:09:515;0
09:39:09:671;0
09:39:09:828;0
09:39:09:984;0
09:39:10:140;0
09:39:10:296;0
09:39:10:453;0
09:39:10:609;0
09:39:10:765;0
09:39:10:921;0
09:39:11:078;0
09:39:11:234;0
09:39:11:390;0
09:39:11:546;0
09:39:11:703;0
09:39:11:859;0
09:39:12:015;0
09:39:12:171;0
09:39:12:328;0
09:39:12:484;0
09:39:12:640;0
09:39:12:796;0
09:39:12:953;0
09:39:13:109;0
09:39:13:265;0
09:39:13:421;0
09:39:13:578;0
09:39:13:734;0
09:39:13:890;0
09:39:14:046;0
09:39:14:203;0
09:39:14:359;0
09:39:14:515;0
09:39:14:671;0
09:39:14:828;0
09:39:14:984;0
09:39:15:140;0
09:39:15:296;0
09:39:15:453;0
09:39:15:609;0
09:39:15:765;0
09:39:15:921;0
09:39:16:078;0
09:39:16:234;0
09:39:16:390;0
09:39:16:546;0
09:39:16:703;0
09:39:16:859;0
09:39:17:015;0
09:39:17:171;0
09:39:17:328;0
09:39:17:484;0
09:39:17:640;0
09:39:17:796;0
09:39:17:953;0
09:39:18:109;0
09:39:18:265;0
09:39:18:421;0
09:39:18:578;0
09:39:18:734;0
09:39:18:890;0
09:39:19:046;0
09:39:19:203;0
09:39:19:359;0
09:39:19:515;0
09:39:19:671;0
09:39:19:828;0
09:39:19:984;0
09:39:20:140;0
09:39:20:296;0
09:39:20:453;0
09:39:20:609;0
09:39:20:765;0
09:39:20:921;0
09:39:21:078;0
09:39:21:234;0
09:39:21:390;0
09:39:21:546;0
09:39:21:703;0
09:39:21:859;0
09:39:22:015;0
09:39:22:171;0
09:39:22:328;1
09:39:22:484;1
09:39:22:640;1
09:39:22:796;1
09:39:22:953;1
09:39:23:109;1
09:39:23:265;1
09:39:23:421;0
09:39:23:578;0
09:39:23:734;0
09:39:23:890;0
09:39:24:046;0
09:39:24:203;0
09:39:24:359;0
09:39:24:515;0
09:39:24:671;0
09:39:24:828;0
09:39:24:984;0
09:39:25:140;0
09:39:25:296;0
09:39:25:453;0
09:39:25:609;0
09:39:25:765;0
09:39:25:921;0
09:39:26:078;0
09:39:26:234;0
09:39:26:390;0
09:39:26:546;0
09:39:26:703;0
09:39:26:859;0
09:39:27:015;0
09:39:27:171;0
09:39:27:328;0
09:39:27:484;0
09:39:27:640;0
09:39:27:796;1
09:39:27:953;1
09:39:28:109;1
09:39:28:265;1
09:39:28:421;1
09:39:28:578;1
09:39:28:734;0
09:39:28:890;0
09:39:29:046;0
09:39:29:203;0
09:39:29:359;0
09:39:29:515;0
09:39:29:671;0
09:39:29:828;0
09:39:29:984;0
09:39:30:140;0
09:39:30:296;0
09:39:30:453;0
09:39:30:609;0
09:39:30:765;0
09:39:30:921;0
09:39:31:078;0
09:39:31:234;0
09:39:31:390;0
09:39:31:546;0
09:39:31:703;0
09:39:31:859;0
09:39:32:015;0
09:39:32:171;0
09:39:32:328;0
09:39:32:484;0
09:39:32:640;0
09:39:32:796;0
09:39:32:953;0
09:39:33:109;1
09:39:33:265;1
09:39:33:421;1
09:39:33:578;1
09:39:33:734;1
09:39:33:890;1
09:39:34:046;1
09:39:34:203;0
09:39:34:359;0
09:39:34:515;0
09:39:34:671;0
09:39:34:828;0
09:39:34:984;0
09:39:35:140;0
09:39:35:296;0
09:39:35:453;0
09:39:35:609;0
09:39:35:765;0
09:39:35:921;0
09:39:36:078;0
09:39:36:234;0
09:39:36:390;0
09:39:36:546;0
09:39:36:703;0
09:39:36:859;0
09:39:37:015;0
09:39:37:171;0
09:39:37:328;0
09:39:37:484;0
09:39:37:640;0
09:39:37:796;0
09:39:37:953;0
09:39:38:109;0
09:39:38:265;0
09:39:38:421;0
09:39:38:578;0
09:39:38:734;0
09:39:38:890;0
09:39:39:046;0
09:39:39:203;0
09:39:39:359;0
09:39:39:515;0
09:39:39:671;0
09:39:39:828;0
09:39:39:984;0
09:39:40:140;1
09:39:40:296;1
09:39:40:453;1
09:39:40:609;1
09:39:40:765;1
09:39:40:921;1
09:39:41:078;1
09:39:41:234;1
09:39:41:390;1
09:39:41:546;0
09:39:41:703;0
09:39:41:859;0
09:39:42:015;0
09:39:42:171;0
09:39:42:328;0
09:39:42:484;0
09:39:42:640;1
09:39:42:796;0
09:39:42:953;0
09:39:43:109;0
09:39:43:265;0
09:39:43:421;0
09:39:43:578;0
09:39:43:734;0
09:39:43:890;0
09:39:44:046;0
09:39:44:203;0
09:39:44:359;0
09:39:44:515;0
09:39:44:671;0
09:39:44:828;0
09:39:44:984;0
09:39:45:140;0
09:39:45:296;0
09:39:45:453;0
09:39:45:609;0
09:39:45:765;0
09:39:45:921;0
09:39:46:078;0
09:39:46:234;0
09:39:46:390;0
09:39:46:546;0
09:39:46:703;0
09:39:46:859;0
09:39:47:015;0
09:39:47:171;0
09:39:47:328;0
09:39:47:484;0
09:39:47:640;1
09:39:47:796;0
09:39:47:953;0
09:39:48:109;0
09:39:48:265;0
09:39:48:421;0
09:39:48:578;0
09:39:48:734;0
09:39:48:890;0
09:39:49:046;0
09:39:49:203;0
09:39:49:359;0
09:39:49:515;0
09:39:49:671;0
09:39:49:828;0
09:39:49:984;0
09:39:50:140;0
09:39:50:296;1
09:39:50:453;1
09:39:50:609;1
09:39:50:765;1
09:39:50:921;1
09:39:51:078;0
09:39:51:234;1
09:39:51:390;1
09:39:51:546;1
09:39:51:703;0
09:39:51:859;0
09:39:52:015;0
09:39:52:171;0
09:39:52:328;0
09:39:52:484;0
09:39:52:640;0
09:39:52:796;0
09:39:52:953;0
09:39:53:109;0
09:39:53:265;0
09:39:53:421;0
09:39:53:578;0
09:39:53:734;0
09:39:53:890;0
09:39:54:046;0
09:39:54:203;0
09:39:54:359;0
09:39:54:515;0
09:39:54:671;0
09:39:54:828;0
09:39:54:984;0
09:39:55:140;0
09:39:55:296;0
09:39:55:453;0
09:39:55:609;0
09:39:55:765;0
09:39:55:921;0
09:39:56:078;0
09:39:56:234;0
09:39:56:390;0
09:39:56:546;0
09:39:56:703;0
09:39:56:859;0
09:39:57:015;1
09:39:57:171;0
09:39:57:328;0
09:39:57:484;0
09:39:57:640;0
09:39:57:796;0
09:39:57:953;0
09:39:58:109;1
09:39:58:265;1
09:39:58:421;1
09:39:58:578;1
09:39:58:734;1
09:39:58:890;1
09:39:59:046;1
09:39:59:203;0
09:39:59:359;0
09:39:59:515;1
09:39:59:671;0
09:39:59:828;0
09:39:59:984;0
09:40:00:140;1
09:40:00:296;1
09:40:00:453;1
09:40:00:609;0
09:40:00:765;1
09:40:00:921;1
09:40:01:078;1
09:40:01:234;0
09:40:01:390;0
09:40:01:546;0
09:40:01:703;0
09:40:01:859;0
09:40:02:015;0
09:40:02:171;0
09:40:02:328;0
09:40:02:484;0
09:40:02:640;0
09:40:02:796;0
09:40:02:953;0
09:40:03:109;0
09:40:03:265;0
09:40:03:421;0
09:40:03:578;0
09:40:03:734;0
09:40:03:890;0
09:40:04:046;0
09:40:04:203;0
09:40:04:359;0
09:40:04:515;0
09:40:04:671;0
09:40:04:828;0
09:40:04:984;1
09:40:05:140;1
09:40:05:296;1
09:40:05:453;1
09:40:05:609;0
09:40:05:765;0
09:40:05:921;0
09:40:06:078;0
09:40:06:234;0
09:40:06:390;0
09:40:06:546;0
09:40:06:703;0
09:40:06:859;0
09:40:07:015;0
09:40:07:171;0
09:40:07:328;0
09:40:07:484;0
09:40:07:640;0
09:40:07:796;0
09:40:07:953;0
09:40:08:109;0
09:40:08:265;0
09:40:08:421;0
09:40:08:578;0
09:40:08:734;0
09:40:08:890;0
09:40:09:046;0
09:40:09:203;0
09:40:09:359;0
09:40:09:515;1
09:40:09:671;0
09:40:09:828;0
09:40:09:984;0
09:40:10:140;0
09:40:10:296;0
09:40:10:453;0
09:40:10:609;0
09:40:10:765;0
09:40:10:921;0
09:40:11:078;0
09:40:11:234;0
09:40:11:390;0
09:40:11:546;0
09:40:11:703;0
09:40:11:859;0
09:40:12:015;0
09:40:12:171;0
09:40:12:328;0
09:40:12:484;0
09:40:12:640;0
09:40:12:796;0
09:40:12:953;0
09:40:13:109;0
09:40:13:265;0
09:40:13:421;0
09:40:13:578;0
09:40:13:734;0
09:40:13:890;0
09:40:14:046;0
09:40:14:203;0
09:40:14:359;0
09:40:14:515;0
09:40:14:671;0
09:40:14:828;0
09:40:14:984;1
09:40:15:140;1
09:40:15:296;1
09:40:15:453;1
09:40:15:609;1
09:40:15:765;1
09:40:15:921;1
09:40:16:078;0
09:40:16:234;1
09:40:16:390;1
09:40:16:546;1
09:40:16:703;1
09:40:16:859;1
09:40:17:015;1
09:40:17:171;1
09:40:17:328;1
09:40:17:484;1
09:40:17:640;1
09:40:17:796;1
09:40:17:953;0
09:40:18:109;0
09:40:18:265;0
09:40:18:421;0
09:40:18:578;0
09:40:18:734;0
09:40:18:890;0
09:40:19:046;0
09:40:19:203;0
09:40:19:359;0
09:40:19:515;0
09:40:19:671;0
09:40:19:828;0
09:40:19:984;0
09:40:20:140;0
09:40:20:296;0
09:40:20:453;0
09:40:20:609;0
09:40:20:765;0
09:40:20:921;0
09:40:21:078;0
09:40:21:234;0
09:40:21:390;0
09:40:21:546;0
09:40:21:703;0
09:40:21:859;0
09:40:22:015;0
09:40:22:171;0
09:40:22:328;0
09:40:22:484;0
09:40:22:640;0
09:40:22:796;0
09:40:22:953;1
09:40:23:109;1
09:40:23:265;1
09:40:23:421;1
09:40:23:578;0
09:40:23:734;0
09:40:23:890;0
09:40:24:046;0
09:40:24:203;0
09:40:24:359;0
09:40:24:515;0
09:40:24:671;0
