09:35:34:007;09:35:33:993;137.51163
09:35:34:015;09:35:33:993;137.51163
09:35:34:023;09:35:33:993;137.51163
09:35:34:031;09:35:33:993;137.51163
09:35:34:039;09:35:33:993;137.51163
09:35:34:046;09:35:33:993;137.51163
09:35:34:054;09:35:33:993;137.51163
09:35:34:062;09:35:33:993;137.51163
09:35:34:070;09:35:33:993;137.51163
09:35:34:078;09:35:33:993;137.51163
09:35:34:085;09:35:33:993;137.51163
09:35:34:093;09:35:33:993;137.51163
09:35:34:101;09:35:33:993;137.51163
09:35:34:109;09:35:33:993;137.51163
09:35:34:117;09:35:33:993;137.51163
09:35:34:125;09:35:33:993;137.51163
09:35:34:132;09:35:34:126;143.61507
09:35:34:140;09:35:34:126;143.61507
09:35:34:148;09:35:34:126;143.61507
09:35:34:156;09:35:34:126;143.61507
09:35:34:164;09:35:34:126;143.61507
09:35:34:171;09:35:34:126;143.61507
09:35:34:179;09:35:34:126;143.61507
09:35:34:187;09:35:34:126;143.61507
09:35:34:195;09:35:34:126;143.61507
09:35:34:203;09:35:34:126;143.61507
09:35:34:210;09:35:34:126;143.61507
09:35:34:218;09:35:34:126;143.61507
09:35:34:226;09:35:34:126;143.61507
09:35:34:234;09:35:34:126;143.61507
09:35:34:242;09:35:34:236;143.61507
09:35:34:250;09:35:34:236;143.61507
09:35:34:257;09:35:34:236;143.61507
09:35:34:265;09:35:34:236;143.61507
09:35:34:273;09:35:34:236;143.61507
09:35:34:281;09:35:34:236;143.61507
09:35:34:289;09:35:34:236;143.61507
09:35:34:296;09:35:34:236;143.61507
09:35:34:304;09:35:34:236;143.61507
09:35:34:312;09:35:34:236;143.61507
09:35:34:320;09:35:34:236;143.61507
09:35:34:328;09:35:34:236;143.61507
09:35:34:335;09:35:34:236;143.61507
09:35:34:343;09:35:34:339;149.98941
09:35:34:351;09:35:34:339;149.98941
09:35:34:359;09:35:34:339;149.98941
09:35:34:367;09:35:34:339;149.98941
09:35:34:375;09:35:34:339;149.98941
09:35:34:382;09:35:34:339;149.98941
09:35:34:390;09:35:34:339;149.98941
09:35:34:398;09:35:34:339;149.98941
09:35:34:406;09:35:34:339;149.98941
09:35:34:414;09:35:34:339;149.98941
09:35:34:421;09:35:34:339;149.98941
09:35:34:429;09:35:34:339;149.98941
09:35:34:437;09:35:34:339;149.98941
09:35:34:445;09:35:34:443;141.92413
09:35:34:453;09:35:34:443;141.92413
09:35:34:460;09:35:34:443;141.92413
09:35:34:468;09:35:34:443;141.92413
09:35:34:476;09:35:34:443;141.92413
09:35:34:484;09:35:34:443;141.92413
09:35:34:492;09:35:34:443;141.92413
09:35:34:500;09:35:34:443;141.92413
09:35:34:507;09:35:34:443;141.92413
09:35:34:515;09:35:34:443;141.92413
09:35:34:523;09:35:34:443;141.92413
09:35:34:531;09:35:34:443;141.92413
09:35:34:539;09:35:34:443;141.92413
09:35:34:546;09:35:34:443;141.92413
09:35:34:554;09:35:34:443;141.92413
09:35:34:562;09:35:34:443;141.92413
09:35:34:570;09:35:34:443;141.92413
09:35:34:578;09:35:34:443;141.92413
09:35:34:585;09:35:34:582;147.63934
09:35:34:593;09:35:34:582;147.63934
09:35:34:601;09:35:34:582;147.63934
09:35:34:609;09:35:34:582;147.63934
09:35:34:617;09:35:34:582;147.63934
09:35:34:625;09:35:34:582;147.63934
09:35:34:632;09:35:34:582;147.63934
09:35:34:640;09:35:34:582;147.63934
09:35:34:648;09:35:34:582;147.63934
09:35:34:656;09:35:34:582;147.63934
09:35:34:664;09:35:34:582;147.63934
09:35:34:671;09:35:34:582;147.63934
09:35:34:679;09:35:34:582;147.63934
09:35:34:687;09:35:34:582;147.63934
09:35:34:695;09:35:34:688;141.92413
09:35:34:703;09:35:34:688;141.92413
09:35:34:710;09:35:34:688;141.92413
09:35:34:718;09:35:34:688;141.92413
09:35:34:726;09:35:34:688;141.92413
09:35:34:734;09:35:34:688;141.92413
09:35:34:742;09:35:34:688;141.92413
09:35:34:750;09:35:34:688;141.92413
09:35:34:757;09:35:34:688;141.92413
09:35:34:765;09:35:34:688;141.92413
