median(time1,time2);stress/non-stress
09:35:36:187;0
09:35:36:343;0
09:35:36:500;0
09:35:36:656;0
09:35:36:812;0
09:35:36:968;0
09:35:37:125;0
09:35:37:281;0
09:35:37:437;0
09:35:37:593;0
09:35:37:750;0
09:35:37:906;0
09:35:38:062;0
09:35:38:218;0
09:35:38:375;0
09:35:38:531;0
09:35:38:687;0
09:35:38:843;0
09:35:39:000;0
09:35:39:156;1
09:35:39:312;1
09:35:39:468;1
09:35:39:625;0
09:35:39:781;0
09:35:39:937;0
09:35:40:093;0
09:35:40:250;0
09:35:40:406;0
09:35:40:562;0
09:35:40:718;1
09:35:40:875;1
09:35:41:031;1
09:35:41:187;1
09:35:41:343;1
09:35:41:500;1
09:35:41:656;1
09:35:41:812;0
09:35:41:968;0
09:35:42:125;0
09:35:42:281;0
09:35:42:437;0
09:35:42:593;0
09:35:42:750;0
09:35:42:906;0
09:35:43:062;0
09:35:43:218;0
09:35:43:375;0
09:35:43:531;0
09:35:43:687;0
09:35:43:843;0
09:35:44:000;0
09:35:44:156;0
09:35:44:312;0
09:35:44:468;0
09:35:44:625;0
09:35:44:781;0
09:35:44:937;0
09:35:45:093;0
09:35:45:250;0
09:35:45:406;0
09:35:45:562;0
09:35:45:718;0
09:35:45:875;0
09:35:46:031;0
09:35:46:187;0
09:35:46:343;0
09:35:46:500;0
09:35:46:656;0
09:35:46:812;0
09:35:46:968;0
09:35:47:125;0
09:35:47:281;0
09:35:47:437;0
09:35:47:593;0
09:35:47:750;0
09:35:47:906;0
09:35:48:062;0
09:35:48:218;0
09:35:48:375;0
09:35:48:531;0
09:35:48:687;0
09:35:48:843;0
09:35:49:000;0
09:35:49:156;0
09:35:49:312;0
09:35:49:468;0
09:35:49:625;0
09:35:49:781;0
09:35:49:937;0
09:35:50:093;1
09:35:50:250;1
09:35:50:406;1
09:35:50:562;1
09:35:50:718;1
09:35:50:875;1
09:35:51:031;1
09:35:51:187;0
09:35:51:343;0
09:35:51:500;0
09:35:51:656;0
09:35:51:812;0
09:35:51:968;0
09:35:52:125;0
09:35:52:281;0
09:35:52:437;0
09:35:52:593;0
09:35:52:750;0
09:35:52:906;0
09:35:53:062;0
09:35:53:218;0
09:35:53:375;0
09:35:53:531;0
09:35:53:687;0
09:35:53:843;0
09:35:54:000;0
09:35:54:156;0
09:35:54:312;0
09:35:54:468;0
09:35:54:625;0
09:35:54:781;0
09:35:54:937;0
09:35:55:093;0
09:35:55:250;0
09:35:55:406;0
09:35:55:562;0
09:35:55:718;0
09:35:55:875;0
09:35:56:031;0
09:35:56:187;0
09:35:56:343;0
09:35:56:500;0
09:35:56:656;0
09:35:56:812;0
09:35:56:968;0
09:35:57:125;0
09:35:57:281;0
09:35:57:437;0
09:35:57:593;0
09:35:57:750;0
09:35:57:906;0
09:35:58:062;0
09:35:58:218;1
09:35:58:375;1
09:35:58:531;1
09:35:58:687;1
09:35:58:843;1
09:35:59:000;1
09:35:59:156;1
09:35:59:312;0
09:35:59:468;0
09:35:59:625;1
09:35:59:781;1
09:35:59:937;1
09:36:00:093;0
09:36:00:250;0
09:36:00:406;0
09:36:00:562;0
09:36:00:718;0
09:36:00:875;0
09:36:01:031;0
09:36:01:187;0
09:36:01:343;0
09:36:01:500;0
09:36:01:656;0
09:36:01:812;0
09:36:01:968;0
09:36:02:125;0
09:36:02:281;0
09:36:02:437;0
09:36:02:593;0
09:36:02:750;0
09:36:02:906;0
09:36:03:062;0
09:36:03:218;0
09:36:03:375;0
09:36:03:531;0
09:36:03:687;0
09:36:03:843;0
09:36:04:000;0
09:36:04:156;0
09:36:04:312;0
09:36:04:468;0
09:36:04:625;0
09:36:04:781;0
09:36:04:937;0
09:36:05:093;0
09:36:05:250;0
09:36:05:406;0
09:36:05:562;1
09:36:05:718;1
09:36:05:875;0
09:36:06:031;0
09:36:06:187;1
09:36:06:343;1
09:36:06:500;1
09:36:06:656;0
09:36:06:812;0
09:36:06:968;0
09:36:07:125;0
09:36:07:281;0
09:36:07:437;0
09:36:07:593;0
09:36:07:750;0
09:36:07:906;0
09:36:08:062;0
09:36:08:218;0
09:36:08:375;0
09:36:08:531;0
09:36:08:687;0
09:36:08:843;0
09:36:09:000;0
09:36:09:156;0
09:36:09:312;0
09:36:09:468;0
09:36:09:625;0
09:36:09:781;0
09:36:09:937;0
09:36:10:093;0
09:36:10:250;0
09:36:10:406;0
09:36:10:562;0
09:36:10:718;1
09:36:10:875;1
09:36:11:031;1
09:36:11:187;1
09:36:11:343;1
09:36:11:500;1
09:36:11:656;1
09:36:11:812;0
09:36:11:968;0
09:36:12:125;0
09:36:12:281;0
09:36:12:437;0
09:36:12:593;0
09:36:12:750;0
09:36:12:906;0
09:36:13:062;0
09:36:13:218;0
09:36:13:375;0
09:36:13:531;0
09:36:13:687;0
09:36:13:843;0
09:36:14:000;0
09:36:14:156;0
09:36:14:312;0
09:36:14:468;0
09:36:14:625;0
09:36:14:781;0
09:36:14:937;0
09:36:15:093;0
09:36:15:250;0
09:36:15:406;0
09:36:15:562;0
09:36:15:718;0
09:36:15:875;0
09:36:16:031;0
09:36:16:187;0
09:36:16:343;0
09:36:16:500;0
09:36:16:656;0
09:36:16:812;0
09:36:16:968;0
09:36:17:125;0
09:36:17:281;0
09:36:17:437;0
09:36:17:593;0
09:36:17:750;0
09:36:17:906;0
09:36:18:062;1
09:36:18:218;1
09:36:18:375;1
09:36:18:531;1
09:36:18:687;1
09:36:18:843;0
09:36:19:000;0
09:36:19:156;0
09:36:19:312;0
09:36:19:468;0
09:36:19:625;0
09:36:19:781;0
09:36:19:937;0
09:36:20:093;0
09:36:20:250;0
09:36:20:406;0
09:36:20:562;0
09:36:20:718;0
09:36:20:875;0
09:36:21:031;1
09:36:21:187;1
09:36:21:343;1
09:36:21:500;1
09:36:21:656;0
09:36:21:812;0
09:36:21:968;0
09:36:22:125;1
09:36:22:281;0
09:36:22:437;0
09:36:22:593;0
09:36:22:750;1
09:36:22:906;1
09:36:23:062;1
09:36:23:218;1
09:36:23:375;0
09:36:23:531;0
09:36:23:687;0
09:36:23:843;0
09:36:24:000;0
09:36:24:156;0
09:36:24:312;0
09:36:24:468;0
09:36:24:625;0
09:36:24:781;0
09:36:24:937;0
09:36:25:093;0
09:36:25:250;0
09:36:25:406;0
09:36:25:562;0
09:36:25:718;0
09:36:25:875;1
09:36:26:031;1
09:36:26:187;0
09:36:26:343;0
09:36:26:500;0
09:36:26:656;0
09:36:26:812;0
09:36:26:968;0
09:36:27:125;0
09:36:27:281;0
09:36:27:437;0
09:36:27:593;0
09:36:27:750;0
09:36:27:906;0
09:36:28:062;0
09:36:28:218;0
09:36:28:375;0
09:36:28:531;0
09:36:28:687;0
09:36:28:843;0
09:36:29:000;0
09:36:29:156;0
09:36:29:312;0
09:36:29:468;0
09:36:29:625;0
09:36:29:781;1
09:36:29:937;1
09:36:30:093;1
09:36:30:250;1
09:36:30:406;1
09:36:30:562;1
09:36:30:718;1
09:36:30:875;1
09:36:31:031;0
09:36:31:187;0
09:36:31:343;1
09:36:31:500;1
09:36:31:656;1
09:36:31:812;1
09:36:31:968;1
09:36:32:125;1
09:36:32:281;1
09:36:32:437;0
09:36:32:593;0
09:36:32:750;0
09:36:32:906;0
09:36:33:062;0
09:36:33:218;0
09:36:33:375;0
09:36:33:531;0
09:36:33:687;0
09:36:33:843;0
09:36:34:000;0
09:36:34:156;0
09:36:34:312;0
09:36:34:468;0
09:36:34:625;0
09:36:34:781;0
09:36:34:937;0
09:36:35:093;1
09:36:35:250;1
09:36:35:406;1
09:36:35:562;1
09:36:35:718;1
09:36:35:875;0
09:36:36:031;0
09:36:36:187;0
09:36:36:343;0
09:36:36:500;0
09:36:36:656;0
09:36:36:812;0
09:36:36:968;0
09:36:37:125;0
09:36:37:281;0
09:36:37:437;0
09:36:37:593;0
09:36:37:750;0
09:36:37:906;0
09:36:38:062;0
09:36:38:218;0
09:36:38:375;0
09:36:38:531;0
09:36:38:687;0
09:36:38:843;0
09:36:39:000;0
09:36:39:156;0
09:36:39:312;0
09:36:39:468;0
09:36:39:625;0
09:36:39:781;0
09:36:39:937;0
09:36:40:093;0
09:36:40:250;0
09:36:40:406;0
09:36:40:562;0
09:36:40:718;0
09:36:40:875;0
09:36:41:031;0
09:36:41:187;0
09:36:41:343;0
09:36:41:500;0
09:36:41:656;0
09:36:41:812;0
09:36:41:968;0
09:36:42:125;0
09:36:42:281;0
09:36:42:437;0
09:36:42:593;0
09:36:42:750;0
09:36:42:906;0
09:36:43:062;1
09:36:43:218;0
09:36:43:375;0
09:36:43:531;0
09:36:43:687;1
09:36:43:843;0
09:36:44:000;0
09:36:44:156;0
09:36:44:312;0
09:36:44:468;0
09:36:44:625;0
09:36:44:781;0
09:36:44:937;1
09:36:45:093;1
09:36:45:250;1
09:36:45:406;1
09:36:45:562;1
09:36:45:718;1
09:36:45:875;1
09:36:46:031;1
09:36:46:187;1
09:36:46:343;1
09:36:46:500;1
09:36:46:656;1
09:36:46:812;1
09:36:46:968;1
09:36:47:125;1
09:36:47:281;1
09:36:47:437;1
09:36:47:593;1
09:36:47:750;0
09:36:47:906;0
09:36:48:062;0
09:36:48:218;0
09:36:48:375;0
09:36:48:531;0
09:36:48:687;0
09:36:48:843;0
09:36:49:000;0
09:36:49:156;0
09:36:49:312;0
09:36:49:468;0
09:36:49:625;0
09:36:49:781;0
09:36:49:937;0
09:36:50:093;0
09:36:50:250;0
09:36:50:406;0
09:36:50:562;0
09:36:50:718;0
09:36:50:875;0
09:36:51:031;0
09:36:51:187;0
09:36:51:343;0
09:36:51:500;0
09:36:51:656;0
09:36:51:812;0
09:36:51:968;0
09:36:52:125;0
09:36:52:281;0
09:36:52:437;0
09:36:52:593;0
09:36:52:750;0
09:36:52:906;0
09:36:53:062;0
09:36:53:218;0
09:36:53:375;0
09:36:53:531;1
09:36:53:687;1
09:36:53:843;1
09:36:54:000;1
09:36:54:156;1
09:36:54:312;1
09:36:54:468;1
09:36:54:625;0
09:36:54:781;0
09:36:54:937;0
09:36:55:093;0
09:36:55:250;0
09:36:55:406;0
09:36:55:562;0
09:36:55:718;0
09:36:55:875;0
09:36:56:031;0
09:36:56:187;0
09:36:56:343;0
09:36:56:500;0
09:36:56:656;0
09:36:56:812;0
09:36:56:968;0
09:36:57:125;0
09:36:57:281;0
09:36:57:437;0
09:36:57:593;0
09:36:57:750;0
09:36:57:906;0
09:36:58:062;0
09:36:58:218;0
09:36:58:375;0
09:36:58:531;0
09:36:58:687;0
09:36:58:843;0
09:36:59:000;0
09:36:59:156;1
09:36:59:312;1
09:36:59:468;1
09:36:59:625;1
09:36:59:781;0
09:36:59:937;0
09:37:00:093;0
09:37:00:250;0
09:37:00:406;0
09:37:00:562;0
09:37:00:718;0
09:37:00:875;0
09:37:01:031;0
09:37:01:187;0
09:37:01:343;0
09:37:01:500;0
09:37:01:656;0
09:37:01:812;0
09:37:01:968;0
09:37:02:125;0
09:37:02:281;0
09:37:02:437;0
09:37:02:593;0
09:37:02:750;0
09:37:02:906;0
09:37:03:062;0
09:37:03:218;0
09:37:03:375;0
09:37:03:531;0
09:37:03:687;0
09:37:03:843;0
09:37:04:000;0
09:37:04:156;0
09:37:04:312;0
09:37:04:468;0
09:37:04:625;0
09:37:04:781;0
09:37:04:937;0
09:37:05:093;0
09:37:05:250;0
09:37:05:406;1
09:37:05:562;1
09:37:05:718;1
09:37:05:875;1
09:37:06:031;1
09:37:06:187;0
09:37:06:343;0
09:37:06:500;0
09:37:06:656;0
09:37:06:812;0
09:37:06:968;0
09:37:07:125;0
09:37:07:281;0
09:37:07:437;0
09:37:07:593;0
09:37:07:750;0
09:37:07:906;0
09:37:08:062;0
09:37:08:218;0
09:37:08:375;0
09:37:08:531;0
09:37:08:687;0
09:37:08:843;0
09:37:09:000;0
09:37:09:156;0
09:37:09:312;0
09:37:09:468;0
09:37:09:625;0
09:37:09:781;0
09:37:09:937;0
09:37:10:093;1
09:37:10:250;1
09:37:10:406;1
09:37:10:562;1
09:37:10:718;1
09:37:10:875;1
09:37:11:031;1
09:37:11:187;0
09:37:11:343;0
09:37:11:500;0
09:37:11:656;0
09:37:11:812;0
09:37:11:968;1
09:37:12:125;1
09:37:12:281;0
09:37:12:437;0
09:37:12:593;0
09:37:12:750;0
09:37:12:906;0
09:37:13:062;0
09:37:13:218;0
09:37:13:375;0
09:37:13:531;0
09:37:13:687;0
09:37:13:843;0
09:37:14:000;0
09:37:14:156;0
09:37:14:312;0
09:37:14:468;0
09:37:14:625;0
09:37:14:781;0
09:37:14:937;0
09:37:15:093;0
09:37:15:250;0
09:37:15:406;0
09:37:15:562;0
09:37:15:718;0
09:37:15:875;0
09:37:16:031;0
09:37:16:187;0
09:37:16:343;0
09:37:16:500;0
09:37:16:656;0
09:37:16:812;0
09:37:16:968;0
09:37:17:125;0
09:37:17:281;0
09:37:17:437;0
09:37:17:593;0
09:37:17:750;0
09:37:17:906;1
09:37:18:062;1
09:37:18:218;1
09:37:18:375;1
09:37:18:531;1
09:37:18:687;1
09:37:18:843;1
09:37:19:000;0
09:37:19:156;0
09:37:19:312;0
09:37:19:468;0
09:37:19:625;0
09:37:19:781;0
09:37:19:937;0
09:37:20:093;0
09:37:20:250;0
09:37:20:406;0
09:37:20:562;0
09:37:20:718;0
09:37:20:875;0
09:37:21:031;0
09:37:21:187;0
09:37:21:343;0
09:37:21:500;0
09:37:21:656;1
09:37:21:812;1
09:37:21:968;1
09:37:22:125;1
09:37:22:281;1
09:37:22:437;1
09:37:22:593;1
09:37:22:750;1
09:37:22:906;1
09:37:23:062;1
09:37:23:218;1
09:37:23:375;1
09:37:23:531;0
09:37:23:687;1
09:37:23:843;0
09:37:24:000;0
09:37:24:156;0
09:37:24:312;0
09:37:24:468;0
09:37:24:625;0
09:37:24:781;0
09:37:24:937;0
09:37:25:093;0
09:37:25:250;0
09:37:25:406;0
09:37:25:562;0
09:37:25:718;0
09:37:25:875;0
09:37:26:031;0
09:37:26:187;0
09:37:26:343;0
09:37:26:500;0
09:37:26:656;0
09:37:26:812;0
09:37:26:968;0
09:37:27:125;0
09:37:27:281;0
09:37:27:437;0
09:37:27:593;0
09:37:27:750;0
09:37:27:906;0
09:37:28:062;0
09:37:28:218;0
09:37:28:375;0
09:37:28:531;0
09:37:28:687;0
09:37:28:843;0
09:37:29:000;0
09:37:29:156;0
09:37:29:312;0
09:37:29:468;0
09:37:29:625;0
09:37:29:781;0
09:37:29:937;0
09:37:30:093;0
09:37:30:250;0
09:37:30:406;0
