median(time1,time2);stress/non-stress
12:43:41:625;0
12:43:41:781;0
12:43:41:937;0
12:43:42:093;0
12:43:42:250;0
12:43:42:406;0
12:43:42:562;0
12:43:42:718;0
12:43:42:875;0
12:43:43:031;0
12:43:43:187;0
12:43:43:343;0
12:43:43:500;0
12:43:43:656;0
12:43:43:812;0
12:43:43:968;0
12:43:44:125;0
12:43:44:281;0
12:43:44:437;0
12:43:44:593;0
12:43:44:750;0
12:43:44:906;0
12:43:45:062;0
12:43:45:218;0
12:43:45:375;0
12:43:45:531;0
12:43:45:687;0
12:43:45:843;0
12:43:46:000;0
12:43:46:156;1
12:43:46:312;1
12:43:46:468;1
12:43:46:625;1
12:43:46:781;1
12:43:46:937;1
12:43:47:093;1
12:43:47:250;1
12:43:47:406;0
12:43:47:562;0
12:43:47:718;0
12:43:47:875;0
12:43:48:031;0
12:43:48:187;0
12:43:48:343;0
12:43:48:500;0
12:43:48:656;0
12:43:48:812;0
12:43:48:968;0
12:43:49:125;0
12:43:49:281;0
12:43:49:437;0
12:43:49:593;0
12:43:49:750;0
12:43:49:906;0
12:43:50:062;0
12:43:50:218;0
12:43:50:375;0
12:43:50:531;0
12:43:50:687;0
12:43:50:843;0
12:43:51:000;0
12:43:51:156;0
12:43:51:312;0
12:43:51:468;0
12:43:51:625;0
12:43:51:781;0
12:43:51:937;0
12:43:52:093;0
12:43:52:250;0
12:43:52:406;0
12:43:52:562;0
12:43:52:718;0
12:43:52:875;0
12:43:53:031;0
12:43:53:187;1
12:43:53:343;1
12:43:53:500;1
12:43:53:656;1
12:43:53:812;0
12:43:53:968;0
12:43:54:125;0
12:43:54:281;0
12:43:54:437;0
12:43:54:593;0
12:43:54:750;0
12:43:54:906;0
12:43:55:062;0
12:43:55:218;0
12:43:55:375;0
12:43:55:531;0
12:43:55:687;0
12:43:55:843;0
12:43:56:000;0
12:43:56:156;0
12:43:56:312;0
12:43:56:468;0
12:43:56:625;0
12:43:56:781;0
12:43:56:937;0
12:43:57:093;0
12:43:57:250;0
12:43:57:406;0
12:43:57:562;0
12:43:57:718;0
12:43:57:875;0
12:43:58:031;0
12:43:58:187;0
12:43:58:343;1
12:43:58:500;1
12:43:58:656;0
12:43:58:812;0
12:43:58:968;1
12:43:59:125;1
12:43:59:281;1
12:43:59:437;1
12:43:59:593;1
12:43:59:750;1
12:43:59:906;0
12:44:00:062;0
12:44:00:218;0
12:44:00:375;0
12:44:00:531;0
12:44:00:687;0
12:44:00:843;0
12:44:01:000;0
12:44:01:156;0
12:44:01:312;0
12:44:01:468;0
12:44:01:625;0
12:44:01:781;0
12:44:01:937;0
12:44:02:093;0
12:44:02:250;0
12:44:02:406;1
12:44:02:562;0
12:44:02:718;0
12:44:02:875;0
12:44:03:031;0
12:44:03:187;0
12:44:03:343;0
12:44:03:500;0
12:44:03:656;0
12:44:03:812;0
12:44:03:968;0
12:44:04:125;0
12:44:04:281;0
12:44:04:437;0
12:44:04:593;0
12:44:04:750;0
12:44:04:906;0
12:44:05:062;0
12:44:05:218;0
12:44:05:375;0
12:44:05:531;0
12:44:05:687;0
12:44:05:843;0
12:44:06:000;0
12:44:06:156;0
12:44:06:312;0
12:44:06:468;0
12:44:06:625;0
12:44:06:781;0
12:44:06:937;0
12:44:07:093;0
12:44:07:250;0
12:44:07:406;0
12:44:07:562;1
12:44:07:718;1
12:44:07:875;1
12:44:08:031;1
12:44:08:187;1
12:44:08:343;1
12:44:08:500;1
12:44:08:656;0
12:44:08:812;0
12:44:08:968;0
12:44:09:125;0
12:44:09:281;0
12:44:09:437;0
12:44:09:593;0
12:44:09:750;0
12:44:09:906;0
12:44:10:062;0
12:44:10:218;0
12:44:10:375;0
12:44:10:531;0
12:44:10:687;0
12:44:10:843;0
12:44:11:000;0
12:44:11:156;0
12:44:11:312;0
12:44:11:468;0
12:44:11:625;0
12:44:11:781;0
12:44:11:937;0
12:44:12:093;0
12:44:12:250;0
12:44:12:406;0
12:44:12:562;0
12:44:12:718;0
12:44:12:875;0
12:44:13:031;0
12:44:13:187;0
12:44:13:343;0
12:44:13:500;0
12:44:13:656;0
12:44:13:812;0
12:44:13:968;0
12:44:14:125;0
12:44:14:281;0
12:44:14:437;0
12:44:14:593;0
12:44:14:750;0
12:44:14:906;0
12:44:15:062;0
12:44:15:218;0
12:44:15:375;0
12:44:15:531;0
12:44:15:687;0
12:44:15:843;0
12:44:16:000;0
12:44:16:156;0
12:44:16:312;0
12:44:16:468;0
12:44:16:625;0
12:44:16:781;0
12:44:16:937;0
12:44:17:093;0
12:44:17:250;0
12:44:17:406;0
12:44:17:562;0
12:44:17:718;0
12:44:17:875;0
12:44:18:031;0
12:44:18:187;0
12:44:18:343;0
12:44:18:500;0
12:44:18:656;0
12:44:18:812;0
12:44:18:968;0
12:44:19:125;0
12:44:19:281;0
12:44:19:437;0
12:44:19:593;0
12:44:19:750;0
12:44:19:906;0
12:44:20:062;0
12:44:20:218;0
12:44:20:375;0
12:44:20:531;0
12:44:20:687;0
12:44:20:843;0
12:44:21:000;0
12:44:21:156;1
12:44:21:312;0
12:44:21:468;0
12:44:21:625;0
12:44:21:781;1
12:44:21:937;1
12:44:22:093;1
12:44:22:250;0
12:44:22:406;0
12:44:22:562;0
12:44:22:718;0
12:44:22:875;0
12:44:23:031;0
12:44:23:187;0
12:44:23:343;0
12:44:23:500;0
12:44:23:656;0
12:44:23:812;0
12:44:23:968;0
12:44:24:125;0
12:44:24:281;0
12:44:24:437;0
12:44:24:593;0
12:44:24:750;0
12:44:24:906;0
12:44:25:062;0
12:44:25:218;0
12:44:25:375;0
12:44:25:531;0
12:44:25:687;0
12:44:25:843;0
12:44:26:000;0
12:44:26:156;0
12:44:26:312;0
12:44:26:468;0
12:44:26:625;0
12:44:26:781;0
12:44:26:937;0
12:44:27:093;0
12:44:27:250;0
12:44:27:406;0
12:44:27:562;0
12:44:27:718;0
12:44:27:875;0
12:44:28:031;0
12:44:28:187;0
12:44:28:343;0
12:44:28:500;0
12:44:28:656;0
12:44:28:812;0
12:44:28:968;0
12:44:29:125;0
12:44:29:281;0
12:44:29:437;0
12:44:29:593;0
12:44:29:750;0
12:44:29:906;0
12:44:30:062;0
12:44:30:218;0
12:44:30:375;0
12:44:30:531;0
12:44:30:687;0
12:44:30:843;0
12:44:31:000;0
12:44:31:156;0
12:44:31:312;0
12:44:31:468;0
12:44:31:625;0
12:44:31:781;0
12:44:31:937;1
12:44:32:093;1
12:44:32:250;1
12:44:32:406;0
12:44:32:562;0
12:44:32:718;0
12:44:32:875;0
12:44:33:031;0
12:44:33:187;0
12:44:33:343;0
12:44:33:500;0
12:44:33:656;0
12:44:33:812;0
12:44:33:968;0
12:44:34:125;0
12:44:34:281;0
12:44:34:437;0
12:44:34:593;0
12:44:34:750;0
12:44:34:906;0
12:44:35:062;0
12:44:35:218;0
12:44:35:375;0
12:44:35:531;0
12:44:35:687;0
12:44:35:843;0
12:44:36:000;0
12:44:36:156;0
12:44:36:312;0
12:44:36:468;0
12:44:36:625;0
12:44:36:781;1
12:44:36:937;1
12:44:37:093;0
12:44:37:250;0
12:44:37:406;0
12:44:37:562;0
12:44:37:718;0
12:44:37:875;0
12:44:38:031;0
12:44:38:187;0
12:44:38:343;0
12:44:38:500;0
12:44:38:656;0
12:44:38:812;0
12:44:38:968;0
12:44:39:125;0
12:44:39:281;0
12:44:39:437;0
12:44:39:593;0
12:44:39:750;0
12:44:39:906;0
12:44:40:062;0
12:44:40:218;0
12:44:40:375;0
12:44:40:531;0
12:44:40:687;0
12:44:40:843;0
12:44:41:000;0
12:44:41:156;0
12:44:41:312;0
12:44:41:468;0
12:44:41:625;0
12:44:41:781;0
12:44:41:937;0
12:44:42:093;0
12:44:42:250;0
12:44:42:406;0
12:44:42:562;0
12:44:42:718;0
12:44:42:875;0
12:44:43:031;0
