(time1+time2)/2;stress/non-stress
12:43:41:628;0
12:43:41:784;0
12:43:41:441;0
12:43:41:597;0
12:43:42:253;0
12:43:42:409;0
12:43:42:566;0
12:43:42:722;0
12:43:42:378;0
12:43:42:534;0
12:43:43:191;0
12:43:43:347;0
12:43:43:503;0
12:43:43:659;0
12:43:43:316;0
12:43:43:472;0
12:43:43:628;0
12:43:44:284;0
12:43:44:441;0
12:43:44:597;0
12:43:44:753;0
12:43:44:409;0
12:43:44:566;0
12:43:45:222;0
12:43:45:378;0
12:43:45:534;0
12:43:45:691;0
12:43:45:347;0
12:43:45:503;0
12:43:45:659;1
12:43:46:316;1
12:43:46:472;1
12:43:46:628;1
12:43:46:784;1
12:43:46:441;1
12:43:46:597;1
12:43:47:253;1
12:43:47:409;0
12:43:47:566;0
12:43:47:722;0
12:43:47:378;0
12:43:47:534;0
12:43:48:191;0
12:43:48:347;0
12:43:48:503;0
12:43:48:659;0
12:43:48:316;0
12:43:48:472;0
12:43:48:628;0
12:43:49:284;0
12:43:49:441;0
12:43:49:597;0
12:43:49:753;0
12:43:49:409;0
12:43:49:566;0
12:43:50:222;0
12:43:50:378;0
12:43:50:534;0
12:43:50:691;0
12:43:50:347;0
12:43:50:503;0
12:43:50:659;0
12:43:51:316;0
12:43:51:472;0
12:43:51:628;0
12:43:51:784;0
12:43:51:441;0
12:43:51:597;0
12:43:52:253;0
12:43:52:409;0
12:43:52:566;0
12:43:52:722;0
12:43:52:378;0
12:43:52:534;0
12:43:53:191;1
12:43:53:347;1
12:43:53:503;1
12:43:53:659;1
12:43:53:316;0
12:43:53:472;0
12:43:53:628;0
12:43:54:284;0
12:43:54:441;0
12:43:54:597;0
12:43:54:753;0
12:43:54:409;0
12:43:54:566;0
12:43:55:222;0
12:43:55:378;0
12:43:55:534;0
12:43:55:691;0
12:43:55:347;0
12:43:55:503;0
12:43:55:659;0
12:43:56:316;0
12:43:56:472;0
12:43:56:628;0
12:43:56:784;0
12:43:56:441;0
12:43:56:597;0
12:43:57:253;0
12:43:57:409;0
12:43:57:566;0
12:43:57:722;0
12:43:27:378;0
12:43:27:534;0
12:43:28:191;0
12:43:28:347;1
12:43:28:503;1
12:43:28:659;0
12:43:28:316;0
12:43:28:472;1
12:43:28:628;1
12:43:29:284;1
12:43:29:441;1
12:43:29:597;1
12:43:29:753;1
12:43:29:409;0
12:43:29:566;0
12:43:30:222;0
12:43:30:378;0
12:43:30:534;0
12:43:30:691;0
12:43:30:347;0
12:43:30:503;0
12:43:30:659;0
12:43:31:316;0
12:43:31:472;0
12:43:31:628;0
12:43:31:784;0
12:43:31:441;0
12:43:31:597;0
12:44:2:253;0
12:44:2:409;1
12:44:2:566;0
12:44:2:722;0
12:44:2:378;0
12:44:2:534;0
12:44:3:191;0
12:44:3:347;0
12:44:3:503;0
12:44:3:659;0
12:44:3:316;0
12:44:3:472;0
12:44:3:628;0
12:44:4:284;0
12:44:4:441;0
12:44:4:597;0
12:44:4:753;0
12:44:4:409;0
12:44:4:566;0
12:44:5:222;0
12:44:5:378;0
12:44:5:534;0
12:44:5:691;0
12:44:5:347;0
12:44:5:503;0
12:44:5:659;0
12:44:6:316;0
12:44:6:472;0
12:44:6:628;0
12:44:6:784;0
12:44:6:441;0
12:44:6:597;0
12:44:7:253;0
12:44:7:409;0
12:44:7:566;1
12:44:7:722;1
12:44:7:378;1
12:44:7:534;1
12:44:8:191;1
12:44:8:347;1
12:44:8:503;1
12:44:8:659;0
12:44:8:316;0
12:44:8:472;0
12:44:8:628;0
12:44:9:284;0
12:44:9:441;0
12:44:9:597;0
12:44:9:753;0
12:44:9:409;0
12:44:9:566;0
12:44:10:222;0
12:44:10:378;0
12:44:10:534;0
12:44:10:691;0
12:44:10:347;0
12:44:10:503;0
12:44:10:659;0
12:44:11:316;0
12:44:11:472;0
12:44:11:628;0
12:44:11:784;0
12:44:11:441;0
12:44:11:597;0
12:44:12:253;0
12:44:12:409;0
12:44:12:566;0
12:44:12:722;0
12:44:12:378;0
12:44:12:534;0
12:44:13:191;0
12:44:13:347;0
12:44:13:503;0
12:44:13:659;0
12:44:13:316;0
12:44:13:472;0
12:44:13:628;0
12:44:14:284;0
12:44:14:441;0
12:44:14:597;0
12:44:14:753;0
12:44:14:409;0
12:44:14:566;0
12:44:15:222;0
12:44:15:378;0
12:44:15:534;0
12:44:15:691;0
12:44:15:347;0
12:44:15:503;0
12:44:15:659;0
12:44:16:316;0
12:44:16:472;0
12:44:16:628;0
12:44:16:784;0
12:44:16:441;0
12:44:16:597;0
12:44:17:253;0
12:44:17:409;0
12:44:17:566;0
12:44:17:722;0
12:44:17:378;0
12:44:17:534;0
12:44:18:191;0
12:44:18:347;0
12:44:18:503;0
12:44:18:659;0
12:44:18:316;0
12:44:18:472;0
12:44:18:628;0
12:44:19:284;0
12:44:19:441;0
12:44:19:597;0
12:44:19:753;0
12:44:19:409;0
12:44:19:566;0
12:44:20:222;0
12:44:20:378;0
12:44:20:534;0
12:44:20:691;0
12:44:20:347;0
12:44:20:503;0
12:44:20:659;1
12:44:21:316;0
12:44:21:472;0
12:44:21:628;0
12:44:21:784;1
12:44:21:441;1
12:44:21:597;1
12:44:22:253;0
12:44:22:409;0
12:44:22:566;0
12:44:22:722;0
12:44:22:378;0
12:44:22:534;0
12:44:23:191;0
12:44:23:347;0
12:44:23:503;0
12:44:23:659;0
12:44:23:316;0
12:44:23:472;0
12:44:23:628;0
12:44:24:284;0
12:44:24:441;0
12:44:24:597;0
12:44:24:753;0
12:44:24:409;0
12:44:24:566;0
12:44:25:222;0
12:44:25:378;0
12:44:25:534;0
12:44:25:691;0
12:44:25:347;0
12:44:25:503;0
12:44:25:659;0
12:44:26:316;0
12:44:26:472;0
12:44:26:628;0
12:44:26:784;0
12:44:26:441;0
12:44:26:597;0
12:44:27:253;0
12:44:27:409;0
12:44:27:566;0
12:44:27:722;0
12:44:27:378;0
12:44:27:534;0
12:44:28:191;0
12:44:28:347;0
12:44:28:503;0
12:44:28:659;0
12:44:28:316;0
12:44:28:472;0
12:44:28:628;0
12:44:29:284;0
12:44:29:441;0
12:44:29:597;0
12:44:29:753;0
12:44:29:409;0
12:44:29:566;0
12:44:30:222;0
12:44:30:378;0
12:44:30:534;0
12:44:30:691;0
12:44:30:347;0
12:44:30:503;0
12:44:30:659;0
12:44:31:316;0
12:44:31:472;0
12:44:31:628;0
12:44:31:784;0
12:44:31:441;1
12:44:31:597;1
