median(time1,time2);stress/non-stress
11:01:36:187;0
11:01:36:343;0
11:01:36:500;0
11:01:36:656;0
11:01:36:812;0
11:01:36:968;0
11:01:37:125;0
11:01:37:281;0
11:01:37:437;0
11:01:37:593;0
11:01:37:750;0
11:01:37:906;0
11:01:38:062;0
11:01:38:218;0
11:01:38:375;0
11:01:38:531;0
11:01:38:687;0
11:01:38:843;0
11:01:39:000;0
11:01:39:156;0
11:01:39:312;0
11:01:39:468;0
11:01:39:625;0
11:01:39:781;0
11:01:39:937;0
11:01:40:093;0
11:01:40:250;1
11:01:40:406;1
11:01:40:562;1
11:01:40:718;1
11:01:40:875;0
11:01:41:031;0
11:01:41:187;0
11:01:41:343;0
11:01:41:500;1
11:01:41:656;1
11:01:41:812;1
11:01:41:968;1
11:01:42:125;1
11:01:42:281;1
11:01:42:437;1
11:01:42:593;0
11:01:42:750;0
11:01:42:906;0
11:01:43:062;0
11:01:43:218;0
11:01:43:375;0
11:01:43:531;0
11:01:43:687;0
11:01:43:843;0
11:01:44:000;0
11:01:44:156;0
11:01:44:312;0
11:01:44:468;0
11:01:44:625;0
11:01:44:781;0
11:01:44:937;0
11:01:45:093;0
11:01:45:250;0
11:01:45:406;0
11:01:45:562;0
11:01:45:718;0
11:01:45:875;0
11:01:46:031;0
11:01:46:187;0
11:01:46:343;0
11:01:46:500;1
11:01:46:656;1
11:01:46:812;1
11:01:46:968;1
11:01:47:125;1
11:01:47:281;1
11:01:47:437;1
11:01:47:593;1
11:01:47:750;0
11:01:47:906;0
11:01:48:062;0
11:01:48:218;0
11:01:48:375;0
11:01:48:531;0
11:01:48:687;0
11:01:48:843;0
11:01:49:000;1
11:01:49:156;0
11:01:49:312;0
11:01:49:468;0
11:01:49:625;0
11:01:49:781;0
11:01:49:937;1
11:01:50:093;0
11:01:50:250;1
11:01:50:406;1
11:01:50:562;1
11:01:50:718;1
11:01:50:875;1
11:01:51:031;0
11:01:51:187;0
11:01:51:343;0
11:01:51:500;0
11:01:51:656;0
11:01:51:812;0
11:01:51:968;0
11:01:52:125;0
11:01:52:281;0
11:01:52:437;0
11:01:52:593;0
11:01:52:750;0
11:01:52:906;0
11:01:53:062;0
11:01:53:218;0
11:01:53:375;0
11:01:53:531;0
11:01:53:687;0
11:01:53:843;0
11:01:54:000;0
11:01:54:156;0
11:01:54:312;0
11:01:54:468;0
11:01:54:625;0
11:01:54:781;0
11:01:54:937;0
11:01:55:093;0
11:01:55:250;0
11:01:55:406;0
11:01:55:562;0
11:01:55:718;0
11:01:55:875;0
11:01:56:031;0
11:01:56:187;0
11:01:56:343;0
11:01:56:500;0
11:01:56:656;0
11:01:56:812;0
11:01:56:968;0
11:01:57:125;0
11:01:57:281;0
11:01:57:437;0
11:01:57:593;0
11:01:57:750;0
11:01:57:906;0
11:01:58:062;0
11:01:58:218;0
11:01:58:375;0
11:01:58:531;0
11:01:58:687;0
11:01:58:843;0
11:01:59:000;0
11:01:59:156;0
11:01:59:312;0
11:01:59:468;0
11:01:59:625;1
11:01:59:781;1
11:01:59:937;1
11:02:00:093;0
11:02:00:250;0
11:02:00:406;0
11:02:00:562;0
11:02:00:718;0
11:02:00:875;0
11:02:01:031;0
11:02:01:187;0
11:02:01:343;0
11:02:01:500;0
11:02:01:656;0
11:02:01:812;0
11:02:01:968;0
11:02:02:125;0
11:02:02:281;0
11:02:02:437;0
11:02:02:593;0
11:02:02:750;1
11:02:02:906;1
11:02:03:062;1
11:02:03:218;1
11:02:03:375;1
11:02:03:531;1
11:02:03:687;1
11:02:03:843;0
11:02:04:000;0
11:02:04:156;0
11:02:04:312;0
11:02:04:468;0
11:02:04:625;0
11:02:04:781;1
11:02:04:937;1
11:02:05:093;1
11:02:05:250;1
11:02:05:406;1
11:02:05:562;1
11:02:05:718;0
11:02:05:875;0
11:02:06:031;0
11:02:06:187;0
11:02:06:343;0
11:02:06:500;0
11:02:06:656;0
11:02:06:812;0
11:02:06:968;0
11:02:07:125;0
11:02:07:281;0
11:02:07:437;0
11:02:07:593;0
11:02:07:750;0
11:02:07:906;0
11:02:08:062;0
11:02:08:218;0
11:02:08:375;0
11:02:08:531;0
11:02:08:687;0
11:02:08:843;0
11:02:09:000;0
11:02:09:156;0
11:02:09:312;0
11:02:09:468;0
11:02:09:625;0
11:02:09:781;0
11:02:09:937;0
11:02:10:093;0
11:02:10:250;0
11:02:10:406;0
11:02:10:562;0
11:02:10:718;0
11:02:10:875;0
11:02:11:031;0
11:02:11:187;0
11:02:11:343;0
11:02:11:500;1
11:02:11:656;1
11:02:11:812;1
11:02:11:968;1
11:02:12:125;1
11:02:12:281;1
11:02:12:437;1
11:02:12:593;1
11:02:12:750;0
11:02:12:906;0
11:02:13:062;0
11:02:13:218;0
11:02:13:375;0
11:02:13:531;0
11:02:13:687;0
11:02:13:843;0
11:02:14:000;0
11:02:14:156;0
11:02:14:312;0
11:02:14:468;0
11:02:14:625;0
11:02:14:781;0
11:02:14:937;0
11:02:15:093;0
11:02:15:250;0
11:02:15:406;0
11:02:15:562;0
11:02:15:718;0
11:02:15:875;0
11:02:16:031;0
11:02:16:187;0
11:02:16:343;0
11:02:16:500;0
11:02:16:656;0
11:02:16:812;0
11:02:16:968;0
11:02:17:125;0
11:02:17:281;0
11:02:17:437;0
11:02:17:593;0
11:02:17:750;0
11:02:17:906;0
11:02:18:062;0
11:02:18:218;0
11:02:18:375;0
11:02:18:531;0
11:02:18:687;0
11:02:18:843;0
11:02:19:000;0
11:02:19:156;0
11:02:19:312;0
11:02:19:468;0
11:02:19:625;0
11:02:19:781;0
11:02:19:937;0
11:02:20:093;0
11:02:20:250;0
11:02:20:406;0
11:02:20:562;0
11:02:20:718;0
11:02:20:875;0
11:02:21:031;0
11:02:21:187;0
11:02:21:343;0
11:02:21:500;0
11:02:21:656;0
11:02:21:812;0
11:02:21:968;0
11:02:22:125;0
11:02:22:281;0
11:02:22:437;0
11:02:22:593;0
11:02:22:750;0
11:02:22:906;1
11:02:23:062;1
11:02:23:218;1
11:02:23:375;1
11:02:23:531;1
11:02:23:687;1
11:02:23:843;1
11:02:24:000;0
11:02:24:156;0
11:02:24:312;0
11:02:24:468;0
11:02:24:625;0
11:02:24:781;0
11:02:24:937;1
11:02:25:093;0
11:02:25:250;0
11:02:25:406;0
11:02:25:562;0
11:02:25:718;0
11:02:25:875;0
11:02:26:031;0
11:02:26:187;0
11:02:26:343;0
11:02:26:500;0
11:02:26:656;0
11:02:26:812;0
11:02:26:968;0
11:02:27:125;0
11:02:27:281;1
11:02:27:437;1
11:02:27:593;1
11:02:27:750;1
11:02:27:906;1
11:02:28:062;1
11:02:28:218;1
11:02:28:375;0
11:02:28:531;0
11:02:28:687;0
11:02:28:843;1
11:02:29:000;1
11:02:29:156;1
11:02:29:312;1
11:02:29:468;0
11:02:29:625;1
11:02:29:781;1
11:02:29:937;0
11:02:30:093;0
11:02:30:250;0
11:02:30:406;0
11:02:30:562;0
11:02:30:718;0
11:02:30:875;0
11:02:31:031;0
11:02:31:187;0
11:02:31:343;0
11:02:31:500;0
11:02:31:656;0
11:02:31:812;0
11:02:31:968;0
11:02:32:125;0
11:02:32:281;0
11:02:32:437;0
11:02:32:593;0
11:02:32:750;0
11:02:32:906;0
11:02:33:062;0
11:02:33:218;0
11:02:33:375;0
11:02:33:531;0
11:02:33:687;0
11:02:33:843;0
11:02:34:000;0
11:02:34:156;0
11:02:34:312;0
11:02:34:468;0
11:02:34:625;0
11:02:34:781;0
11:02:34:937;0
11:02:35:093;0
11:02:35:250;0
11:02:35:406;0
11:02:35:562;0
11:02:35:718;0
11:02:35:875;0
11:02:36:031;0
11:02:36:187;0
11:02:36:343;0
11:02:36:500;0
11:02:36:656;0
11:02:36:812;0
11:02:36:968;0
11:02:37:125;0
11:02:37:281;0
11:02:37:437;0
11:02:37:593;0
