median(time1,time2);stress/non-stress
10:46:12:843;0
10:46:13:000;0
10:46:13:156;0
10:46:13:312;0
10:46:13:468;0
10:46:13:625;0
10:46:13:781;0
10:46:13:937;0
10:46:14:093;0
10:46:14:250;0
10:46:14:406;0
10:46:14:562;0
10:46:14:718;0
10:46:14:875;0
10:46:15:031;0
10:46:15:187;0
10:46:15:343;0
10:46:15:500;0
10:46:15:656;0
10:46:15:812;0
10:46:15:968;0
10:46:16:125;0
10:46:16:281;0
10:46:16:437;0
10:46:16:593;0
10:46:16:750;0
10:46:16:906;0
10:46:17:062;0
10:46:17:218;0
10:46:17:375;0
10:46:17:531;0
10:46:17:687;0
10:46:17:843;0
10:46:18:000;0
10:46:18:156;0
10:46:18:312;0
10:46:18:468;0
10:46:18:625;0
10:46:18:781;0
10:46:18:937;0
10:46:19:093;0
10:46:19:250;0
10:46:19:406;0
10:46:19:562;0
10:46:19:718;0
10:46:19:875;0
10:46:20:031;0
10:46:20:187;0
10:46:20:343;0
10:46:20:500;0
10:46:20:656;0
10:46:20:812;0
10:46:20:968;1
10:46:21:125;1
10:46:21:281;0
10:46:21:437;0
10:46:21:593;0
10:46:21:750;0
10:46:21:906;0
10:46:22:062;0
10:46:22:218;0
10:46:22:375;0
10:46:22:531;0
10:46:22:687;0
10:46:22:843;0
10:46:23:000;0
10:46:23:156;0
10:46:23:312;0
10:46:23:468;0
10:46:23:625;0
10:46:23:781;0
10:46:23:937;0
10:46:24:093;1
10:46:24:250;1
10:46:24:406;0
10:46:24:562;0
10:46:24:718;0
10:46:24:875;0
10:46:25:031;0
10:46:25:187;0
10:46:25:343;0
10:46:25:500;0
10:46:25:656;0
10:46:25:812;0
10:46:25:968;0
10:46:26:125;0
10:46:26:281;0
10:46:26:437;0
10:46:26:593;0
10:46:26:750;0
10:46:26:906;0
10:46:27:062;0
10:46:27:218;0
10:46:27:375;0
10:46:27:531;0
10:46:27:687;0
10:46:27:843;0
10:46:28:000;0
10:46:28:156;0
10:46:28:312;0
10:46:28:468;0
10:46:28:625;0
10:46:28:781;0
10:46:28:937;0
10:46:29:093;0
10:46:29:250;0
10:46:29:406;0
10:46:29:562;0
10:46:29:718;0
10:46:29:875;0
10:46:30:031;0
10:46:30:187;0
10:46:30:343;0
10:46:30:500;0
10:46:30:656;0
10:46:30:812;0
10:46:30:968;0
10:46:31:125;0
10:46:31:281;1
10:46:31:437;1
10:46:31:593;1
10:46:31:750;0
10:46:31:906;0
10:46:32:062;0
10:46:32:218;0
10:46:32:375;0
10:46:32:531;0
10:46:32:687;0
10:46:32:843;0
10:46:33:000;0
10:46:33:156;0
10:46:33:312;0
10:46:33:468;0
10:46:33:625;1
10:46:33:781;1
10:46:33:937;1
10:46:34:093;1
10:46:34:250;1
10:46:34:406;1
10:46:34:562;1
10:46:34:718;0
10:46:34:875;0
10:46:35:031;0
10:46:35:187;0
10:46:35:343;0
10:46:35:500;0
10:46:35:656;0
10:46:35:812;0
10:46:35:968;0
10:46:36:125;0
10:46:36:281;0
10:46:36:437;0
10:46:36:593;0
10:46:36:750;0
10:46:36:906;0
10:46:37:062;0
10:46:37:218;0
10:46:37:375;0
10:46:37:531;0
10:46:37:687;0
10:46:37:843;0
10:46:38:000;0
10:46:38:156;0
10:46:38:312;0
10:46:38:468;0
10:46:38:625;0
10:46:38:781;0
10:46:38:937;0
10:46:39:093;0
10:46:39:250;0
10:46:39:406;0
10:46:39:562;0
10:46:39:718;0
10:46:39:875;0
10:46:40:031;0
10:46:40:187;0
10:46:40:343;0
10:46:40:500;0
10:46:40:656;0
10:46:40:812;0
10:46:40:968;0
10:46:41:125;0
10:46:41:281;0
10:46:41:437;0
10:46:41:593;0
10:46:41:750;0
10:46:41:906;0
10:46:42:062;0
10:46:42:218;0
10:46:42:375;0
10:46:42:531;0
10:46:42:687;0
10:46:42:843;0
10:46:43:000;1
10:46:43:156;1
10:46:43:312;1
10:46:43:468;1
10:46:43:625;1
10:46:43:781;1
10:46:43:937;1
10:46:44:093;0
10:46:44:250;0
10:46:44:406;0
10:46:44:562;0
10:46:44:718;0
10:46:44:875;0
10:46:45:031;0
10:46:45:187;0
10:46:45:343;0
10:46:45:500;0
10:46:45:656;0
10:46:45:812;0
10:46:45:968;0
10:46:46:125;0
10:46:46:281;0
10:46:46:437;0
10:46:46:593;0
10:46:46:750;0
10:46:46:906;0
10:46:47:062;0
10:46:47:218;0
10:46:47:375;0
10:46:47:531;0
10:46:47:687;0
10:46:47:843;0
10:46:48:000;0
10:46:48:156;0
10:46:48:312;0
10:46:48:468;0
10:46:48:625;0
10:46:48:781;1
10:46:48:937;0
10:46:49:093;0
10:46:49:250;0
10:46:49:406;0
10:46:49:562;0
10:46:49:718;1
10:46:49:875;0
10:46:50:031;0
10:46:50:187;0
10:46:50:343;0
10:46:50:500;0
10:46:50:656;0
10:46:50:812;0
10:46:50:968;0
10:46:51:125;0
10:46:51:281;1
10:46:51:437;1
10:46:51:593;1
10:46:51:750;1
10:46:51:906;1
10:46:52:062;1
10:46:52:218;1
10:46:52:375;0
10:46:52:531;0
10:46:52:687;0
10:46:52:843;0
10:46:53:000;0
10:46:53:156;0
