median(time1,time2);stress/non-stress
09:57:59:187;1
09:57:59:343;1
09:57:59:500;0
09:57:59:656;0
09:57:59:812;0
09:57:59:968;0
09:58:00:125;0
09:58:00:281;0
09:58:00:437;0
09:58:00:593;0
09:58:00:750;0
09:58:00:906;0
09:58:01:062;0
09:58:01:218;0
09:58:01:375;0
09:58:01:531;0
09:58:01:687;0
09:58:01:843;0
09:58:02:000;0
09:58:02:156;0
09:58:02:312;0
09:58:02:468;0
09:58:02:625;0
09:58:02:781;0
09:58:02:937;0
09:58:03:093;0
09:58:03:250;0
09:58:03:406;0
09:58:03:562;0
09:58:03:718;0
09:58:03:875;0
09:58:04:031;0
09:58:04:187;0
09:58:04:343;0
09:58:04:500;0
09:58:04:656;0
09:58:04:812;0
09:58:04:968;0
09:58:05:125;0
09:58:05:281;0
09:58:05:437;0
09:58:05:593;0
09:58:05:750;0
09:58:05:906;0
09:58:06:062;0
09:58:06:218;0
09:58:06:375;0
09:58:06:531;0
09:58:06:687;0
09:58:06:843;0
09:58:07:000;0
09:58:07:156;0
09:58:07:312;0
09:58:07:468;0
09:58:07:625;0
09:58:07:781;0
09:58:07:937;0
09:58:08:093;0
09:58:08:250;0
09:58:08:406;0
09:58:08:562;0
09:58:08:718;0
09:58:08:875;0
09:58:09:031;0
09:58:09:187;0
09:58:09:343;0
09:58:09:500;0
09:58:09:656;0
09:58:09:812;0
09:58:09:968;0
09:58:10:125;0
09:58:10:281;0
09:58:10:437;0
09:58:10:593;0
09:58:10:750;0
09:58:10:906;0
09:58:11:062;0
09:58:11:218;0
09:58:11:375;0
09:58:11:531;0
09:58:11:687;0
09:58:11:843;0
09:58:12:000;0
09:58:12:156;1
09:58:12:312;1
09:58:12:468;1
09:58:12:625;0
09:58:12:781;0
09:58:12:937;0
09:58:13:093;0
09:58:13:250;0
09:58:13:406;0
09:58:13:562;0
09:58:13:718;0
09:58:13:875;0
09:58:14:031;0
09:58:14:187;0
09:58:14:343;0
09:58:14:500;0
09:58:14:656;0
09:58:14:812;0
09:58:14:968;0
09:58:15:125;0
09:58:15:281;0
09:58:15:437;0
09:58:15:593;0
09:58:15:750;0
09:58:15:906;0
09:58:16:062;1
09:58:16:218;1
09:58:16:375;1
09:58:16:531;1
09:58:16:687;1
09:58:16:843;1
09:58:17:000;0
09:58:17:156;0
09:58:17:312;0
09:58:17:468;0
09:58:17:625;0
09:58:17:781;0
09:58:17:937;0
09:58:18:093;0
09:58:18:250;0
09:58:18:406;0
09:58:18:562;0
09:58:18:718;0
09:58:18:875;0
09:58:19:031;0
09:58:19:187;0
09:58:19:343;0
09:58:19:500;0
09:58:19:656;0
09:58:19:812;0
09:58:19:968;0
09:58:20:125;0
09:58:20:281;0
09:58:20:437;0
09:58:20:593;0
09:58:20:750;0
09:58:20:906;0
09:58:21:062;0
09:58:21:218;0
09:58:21:375;0
09:58:21:531;0
09:58:21:687;0
09:58:21:843;0
09:58:22:000;0
09:58:22:156;0
09:58:22:312;0
09:58:22:468;0
09:58:22:625;0
09:58:22:781;0
09:58:22:937;0
09:58:23:093;0
09:58:23:250;0
09:58:23:406;0
09:58:23:562;0
09:58:23:718;0
09:58:23:875;0
09:58:24:031;0
09:58:24:187;0
09:58:24:343;0
09:58:24:500;0
09:58:24:656;0
09:58:24:812;0
09:58:24:968;0
09:58:25:125;0
09:58:25:281;0
09:58:25:437;0
09:58:25:593;0
09:58:25:750;1
09:58:25:906;1
09:58:26:062;1
09:58:26:218;1
09:58:26:375;1
09:58:26:531;1
09:58:26:687;1
09:58:26:843;0
09:58:27:000;0
09:58:27:156;0
09:58:27:312;0
09:58:27:468;0
09:58:27:625;0
09:58:27:781;0
09:58:27:937;0
09:58:28:093;0
09:58:28:250;0
09:58:28:406;0
09:58:28:562;0
09:58:28:718;0
09:58:28:875;0
09:58:29:031;0
09:58:29:187;0
09:58:29:343;0
09:58:29:500;0
09:58:29:656;0
09:58:29:812;0
09:58:29:968;0
09:58:30:125;0
09:58:30:281;0
09:58:30:437;0
09:58:30:593;0
09:58:30:750;0
09:58:30:906;0
09:58:31:062;1
09:58:31:218;1
09:58:31:375;1
09:58:31:531;1
09:58:31:687;1
09:58:31:843;1
09:58:32:000;1
09:58:32:156;1
09:58:32:312;1
09:58:32:468;1
09:58:32:625;0
09:58:32:781;0
09:58:32:937;0
09:58:33:093;1
09:58:33:250;1
09:58:33:406;1
09:58:33:562;1
09:58:33:718;1
09:58:33:875;1
09:58:34:031;1
09:58:34:187;0
09:58:34:343;0
09:58:34:500;0
09:58:34:656;0
09:58:34:812;0
09:58:34:968;0
09:58:35:125;0
09:58:35:281;0
09:58:35:437;0
09:58:35:593;0
09:58:35:750;0
09:58:35:906;0
09:58:36:062;0
09:58:36:218;0
09:58:36:375;0
09:58:36:531;0
09:58:36:687;0
09:58:36:843;0
09:58:37:000;0
09:58:37:156;0
09:58:37:312;0
09:58:37:468;0
09:58:37:625;0
09:58:37:781;0
09:58:37:937;0
09:58:38:093;0
09:58:38:250;0
09:58:38:406;0
09:58:38:562;0
09:58:38:718;0
09:58:38:875;0
09:58:39:031;0
09:58:39:187;0
09:58:39:343;0
09:58:39:500;0
09:58:39:656;0
09:58:39:812;0
09:58:39:968;0
09:58:40:125;0
09:58:40:281;0
09:58:40:437;0
09:58:40:593;0
09:58:40:750;0
09:58:40:906;0
09:58:41:062;0
09:58:41:218;0
09:58:41:375;0
09:58:41:531;0
09:58:41:687;0
09:58:41:843;0
09:58:42:000;0
09:58:42:156;0
09:58:42:312;0
09:58:42:468;0
09:58:42:625;0
09:58:42:781;0
09:58:42:937;0
09:58:43:093;0
09:58:43:250;0
09:58:43:406;0
09:58:43:562;0
09:58:43:718;0
09:58:43:875;0
09:58:44:031;0
09:58:44:187;0
09:58:44:343;1
09:58:44:500;1
09:58:44:656;1
09:58:44:812;1
09:58:44:968;0
09:58:45:125;0
09:58:45:281;0
09:58:45:437;0
09:58:45:593;0
09:58:45:750;0
09:58:45:906;0
09:58:46:062;0
09:58:46:218;0
09:58:46:375;0
09:58:46:531;0
09:58:46:687;0
09:58:46:843;0
09:58:47:000;0
09:58:47:156;0
09:58:47:312;0
09:58:47:468;0
09:58:47:625;0
09:58:47:781;0
09:58:47:937;0
09:58:48:093;0
09:58:48:250;0
09:58:48:406;1
09:58:48:562;0
09:58:48:718;0
09:58:48:875;0
09:58:49:031;0
09:58:49:187;0
09:58:49:343;0
09:58:49:500;0
09:58:49:656;0
09:58:49:812;0
09:58:49:968;0
09:58:50:125;0
09:58:50:281;0
09:58:50:437;0
09:58:50:593;0
09:58:50:750;0
09:58:50:906;0
09:58:51:062;0
09:58:51:218;0
09:58:51:375;0
09:58:51:531;0
09:58:51:687;0
09:58:51:843;0
09:58:52:000;0
09:58:52:156;0
09:58:52:312;0
09:58:52:468;0
09:58:52:625;0
09:58:52:781;0
09:58:52:937;0
09:58:53:093;0
09:58:53:250;0
09:58:53:406;0
09:58:53:562;0
09:58:53:718;0
09:58:53:875;0
09:58:54:031;0
09:58:54:187;0
09:58:54:343;0
09:58:54:500;0
09:58:54:656;0
09:58:54:812;0
09:58:54:968;0
09:58:55:125;0
09:58:55:281;0
09:58:55:437;0
09:58:55:593;0
09:58:55:750;0
09:58:55:906;0
09:58:56:062;0
09:58:56:218;0
09:58:56:375;0
09:58:56:531;0
09:58:56:687;0
09:58:56:843;0
09:58:57:000;0
09:58:57:156;0
09:58:57:312;0
09:58:57:468;0
09:58:57:625;0
09:58:57:781;0
09:58:57:937;0
09:58:58:093;0
09:58:58:250;0
09:58:58:406;0
09:58:58:562;0
09:58:58:718;0
09:58:58:875;0
09:58:59:031;0
09:58:59:187;0
09:58:59:343;0
09:58:59:500;0
09:58:59:656;0
09:58:59:812;0
09:58:59:968;0
09:59:00:125;0
09:59:00:281;0
09:59:00:437;0
09:59:00:593;0
09:59:00:750;0
09:59:00:906;0
09:59:01:062;0
09:59:01:218;0
09:59:01:375;0
09:59:01:531;0
09:59:01:687;0
09:59:01:843;0
09:59:02:000;0
09:59:02:156;0
09:59:02:312;0
09:59:02:468;0
09:59:02:625;0
09:59:02:781;0
09:59:02:937;0
09:59:03:093;0
09:59:03:250;0
09:59:03:406;0
09:59:03:562;0
09:59:03:718;0
09:59:03:875;0
09:59:04:031;1
09:59:04:187;1
09:59:04:343;1
09:59:04:500;1
09:59:04:656;1
09:59:04:812;1
09:59:04:968;1
09:59:05:125;1
09:59:05:281;1
09:59:05:437;1
09:59:05:593;1
09:59:05:750;0
09:59:05:906;0
09:59:06:062;0
09:59:06:218;0
09:59:06:375;0
09:59:06:531;0
09:59:06:687;0
09:59:06:843;0
09:59:07:000;0
09:59:07:156;0
09:59:07:312;0
09:59:07:468;0
09:59:07:625;0
09:59:07:781;0
09:59:07:937;0
09:59:08:093;0
09:59:08:250;0
09:59:08:406;0
09:59:08:562;0
09:59:08:718;0
09:59:08:875;0
09:59:09:031;0
09:59:09:187;0
09:59:09:343;0
09:59:09:500;0
09:59:09:656;0
09:59:09:812;0
09:59:09:968;0
09:59:10:125;0
09:59:10:281;0
09:59:10:437;0
09:59:10:593;0
09:59:10:750;0
09:59:10:906;0
09:59:11:062;0
09:59:11:218;0
09:59:11:375;0
09:59:11:531;0
09:59:11:687;0
09:59:11:843;0
09:59:12:000;0
09:59:12:156;0
09:59:12:312;0
09:59:12:468;0
09:59:12:625;0
09:59:12:781;0
09:59:12:937;0
09:59:13:093;0
09:59:13:250;0
09:59:13:406;0
09:59:13:562;0
09:59:13:718;0
09:59:13:875;0
09:59:14:031;0
09:59:14:187;0
09:59:14:343;0
09:59:14:500;0
09:59:14:656;0
09:59:14:812;0
09:59:14:968;0
09:59:15:125;0
09:59:15:281;0
09:59:15:437;0
09:59:15:593;0
09:59:15:750;0
09:59:15:906;0
09:59:16:062;0
09:59:16:218;0
09:59:16:375;0
09:59:16:531;0
09:59:16:687;0
09:59:16:843;0
09:59:17:000;0
09:59:17:156;0
09:59:17:312;0
09:59:17:468;0
09:59:17:625;0
09:59:17:781;0
09:59:17:937;0
09:59:18:093;0
09:59:18:250;0
09:59:18:406;0
