median(time1,time2);stress/non-stress
12:05:33:632;0
12:05:33:789;0
12:05:33:945;0
12:05:34:101;0
12:05:34:257;0
12:05:34:414;0
12:05:34:570;0
12:05:34:726;0
12:05:34:882;0
12:05:35:039;0
12:05:35:195;0
12:05:35:351;0
12:05:35:507;0
12:05:35:664;0
12:05:35:820;0
12:05:35:976;0
12:05:36:132;0
12:05:36:289;0
12:05:36:445;0
12:05:36:601;0
12:05:36:757;0
12:05:36:914;0
12:05:37:070;0
12:05:37:226;0
12:05:37:382;0
12:05:37:539;0
12:05:37:695;0
12:05:37:851;0
12:05:38:007;0
12:05:38:164;0
12:05:38:320;0
12:05:38:476;0
12:05:38:632;0
12:05:38:789;0
12:05:38:945;0
12:05:39:101;0
12:05:39:257;0
12:05:39:414;0
12:05:39:570;0
12:05:39:726;0
12:05:39:882;0
12:05:40:039;0
12:05:40:195;0
12:05:40:351;0
12:05:40:507;0
12:05:40:664;0
12:05:40:820;0
12:05:40:976;0
12:05:41:132;0
12:05:41:289;0
12:05:41:445;0
12:05:41:601;0
12:05:41:757;0
12:05:41:914;0
12:05:42:070;0
12:05:42:226;0
12:05:42:382;0
12:05:42:539;0
12:05:42:695;0
12:05:42:851;0
12:05:43:007;0
12:05:43:164;0
12:05:43:320;0
12:05:43:476;0
12:05:43:632;0
12:05:43:789;0
12:05:43:945;0
12:05:44:101;0
12:05:44:257;0
12:05:44:414;0
12:05:44:570;0
12:05:44:726;0
12:05:44:882;0
12:05:45:039;0
12:05:45:195;0
12:05:45:351;0
12:05:45:507;0
12:05:45:664;0
12:05:45:820;0
12:05:45:976;0
12:05:46:132;0
12:05:46:289;0
12:05:46:445;0
12:05:46:601;0
12:05:46:757;0
12:05:46:914;0
12:05:47:070;0
12:05:47:226;0
12:05:47:382;0
12:05:47:539;0
12:05:47:695;0
12:05:47:851;0
12:05:48:007;0
12:05:48:164;0
12:05:48:320;0
12:05:48:476;0
12:05:48:632;0
12:05:48:789;0
12:05:48:945;0
12:05:49:101;0
12:05:49:257;0
12:05:49:414;0
12:05:49:570;0
12:05:49:726;0
12:05:49:882;0
12:05:50:039;0
12:05:50:195;0
12:05:50:351;0
12:05:50:507;0
12:05:50:664;0
12:05:50:820;0
12:05:50:976;0
12:05:51:132;0
12:05:51:289;0
12:05:51:445;0
12:05:51:601;0
12:05:51:757;0
12:05:51:914;0
12:05:52:070;0
12:05:52:226;0
12:05:52:382;0
12:05:52:539;0
12:05:52:695;0
12:05:52:851;0
12:05:53:007;0
12:05:53:164;0
12:05:53:320;0
12:05:53:476;0
12:05:53:632;0
12:05:53:789;0
12:05:53:945;0
12:05:54:101;0
12:05:54:257;0
12:05:54:414;0
12:05:54:570;0
12:05:54:726;0
12:05:54:882;0
12:05:55:039;0
12:05:55:195;0
12:05:55:351;0
12:05:55:507;0
12:05:55:664;0
12:05:55:820;0
12:05:55:976;0
12:05:56:132;0
12:05:56:289;0
12:05:56:445;0
12:05:56:601;0
12:05:56:757;0
12:05:56:914;0
12:05:57:070;0
12:05:57:226;0
12:05:57:382;0
12:05:57:539;0
12:05:57:695;0
12:05:57:851;0
12:05:58:007;0
12:05:58:164;0
12:05:58:320;0
12:05:58:476;0
12:05:58:632;0
12:05:58:789;0
12:05:58:945;0
12:05:59:101;0
12:05:59:257;0
12:05:59:414;0
12:05:59:570;0
12:05:59:726;0
12:05:59:882;0
12:06:00:039;0
12:06:00:195;0
12:06:00:351;0
12:06:00:507;0
12:06:00:664;0
12:06:00:820;0
12:06:00:976;0
12:06:01:132;0
12:06:01:289;0
12:06:01:445;0
12:06:01:601;0
12:06:01:757;0
12:06:01:914;0
12:06:02:070;0
12:06:02:226;0
12:06:02:382;0
12:06:02:539;0
12:06:02:695;0
12:06:02:851;0
12:06:03:007;0
12:06:03:164;0
