(time1+time2)/2;stress/non-stress
9:25:27:667;1
9:25:28:323;1
9:25:28:480;0
9:25:28:636;0
9:25:28:792;0
9:25:28:448;0
9:25:28:605;0
9:25:29:261;0
9:25:29:417;0
9:25:29:573;0
9:25:29:730;0
9:25:29:386;0
9:25:29:542;0
9:25:30:198;0
9:25:30:355;0
9:25:30:511;0
9:25:30:667;0
9:25:30:323;0
9:25:30:480;0
9:25:30:636;0
9:25:31:292;0
9:25:31:448;0
9:25:31:605;0
9:25:31:761;0
9:25:31:417;0
9:25:31:573;0
9:25:32:230;0
9:25:32:386;0
9:25:32:542;0
9:25:32:698;0
9:25:32:355;0
9:25:32:511;0
9:25:32:667;0
9:25:33:323;0
9:25:33:480;0
9:25:33:636;0
9:25:33:792;0
9:25:33:448;0
9:25:33:605;0
9:25:34:261;0
9:25:34:417;0
9:25:34:573;0
9:25:34:730;0
9:25:34:386;0
9:25:34:542;0
9:25:35:198;0
9:25:35:355;0
9:25:35:511;0
9:25:35:667;0
9:25:35:323;0
9:25:35:480;0
9:25:35:636;0
9:25:36:292;0
9:25:36:448;0
9:25:36:605;0
9:25:36:761;0
9:25:36:417;0
9:25:36:573;0
9:25:37:230;0
9:25:37:386;0
9:25:37:542;0
9:25:37:698;0
9:25:37:355;0
9:25:37:511;0
9:25:37:667;0
9:25:38:323;0
9:25:38:480;1
9:25:38:636;1
9:25:38:792;1
9:25:38:448;1
9:25:38:605;1
9:25:39:261;0
9:25:39:417;0
9:25:39:573;0
9:25:39:730;0
9:25:39:386;0
9:25:39:542;0
9:25:40:198;0
9:25:40:355;0
9:25:40:511;0
9:25:40:667;0
9:25:40:323;0
9:25:40:480;0
9:25:40:636;0
9:25:41:292;0
9:25:41:448;0
9:25:41:605;0
9:25:41:761;0
9:25:41:417;0
9:25:41:573;0
9:25:42:230;0
9:25:42:386;0
9:25:42:542;0
9:25:42:698;0
9:25:42:355;0
9:25:42:511;0
9:25:42:667;0
9:25:43:323;0
9:25:43:480;0
9:25:43:636;0
9:25:43:792;0
9:25:43:448;0
9:25:43:605;0
9:25:44:261;0
9:25:44:417;0
9:25:44:573;0
9:25:44:730;0
9:25:44:386;0
9:25:44:542;0
9:25:45:198;0
9:25:45:355;0
9:25:45:511;0
9:25:45:667;0
9:25:45:323;0
9:25:45:480;0
9:25:45:636;0
9:25:46:292;0
9:25:46:448;0
9:25:46:605;0
9:25:46:761;0
9:25:46:417;0
9:25:46:573;0
9:25:47:230;0
9:25:47:386;0
9:25:47:542;0
9:25:47:698;0
9:25:47:355;0
9:25:47:511;0
9:25:47:667;0
9:25:48:323;0
9:25:48:480;0
9:25:48:636;0
9:25:48:792;0
9:25:48:448;0
9:25:48:605;0
9:25:49:261;0
9:25:49:417;0
9:25:49:573;0
9:25:49:730;0
9:25:49:386;0
9:25:49:542;0
9:25:50:198;0
9:25:50:355;0
9:25:50:511;0
9:25:50:667;0
9:25:50:323;0
9:25:50:480;0
9:25:50:636;1
9:25:51:292;0
9:25:51:448;0
9:25:51:605;0
9:25:51:761;0
9:25:51:417;0
9:25:51:573;0
9:25:52:230;0
9:25:52:386;0
9:25:52:542;0
9:25:52:698;0
9:25:52:355;0
9:25:52:511;1
9:25:52:667;1
9:25:53:323;1
9:25:53:480;1
9:25:53:636;1
9:25:53:792;1
9:25:53:448;1
9:25:53:605;1
9:25:54:261;1
9:25:54:417;1
9:25:54:573;1
9:25:54:730;1
9:25:54:386;0
9:25:54:542;0
9:25:55:198;0
9:25:55:355;0
9:25:55:511;0
9:25:55:667;0
9:25:55:323;0
9:25:55:480;0
9:25:55:636;0
9:25:56:292;0
9:25:56:448;0
9:25:56:605;0
9:25:56:761;0
9:25:56:417;0
9:25:56:573;0
9:25:57:230;0
9:25:57:386;0
9:25:57:542;0
9:25:57:698;0
9:25:27:355;0
9:25:27:511;0
9:25:27:667;0
9:25:28:323;0
9:25:28:480;0
9:25:28:636;0
9:25:28:792;0
9:25:28:448;0
9:25:28:605;0
9:25:29:261;1
9:25:29:417;1
9:25:29:573;1
9:25:29:730;1
9:25:29:386;1
9:25:29:542;1
