median(time1,time2);stress/non-stress
11:31:34:429;0
11:31:34:585;0
11:31:34:742;0
11:31:34:898;0
11:31:35:054;0
11:31:35:210;0
11:31:35:367;0
11:31:35:523;0
11:31:35:679;0
11:31:35:835;0
11:31:35:992;0
11:31:36:148;0
11:31:36:304;0
11:31:36:460;0
11:31:36:617;0
11:31:36:773;0
11:31:36:929;0
11:31:37:085;0
11:31:37:242;0
11:31:37:398;0
11:31:37:554;0
11:31:37:710;0
11:31:37:867;0
11:31:38:023;0
11:31:38:179;0
11:31:38:335;0
11:31:38:492;0
11:31:38:648;0
11:31:38:804;0
11:31:38:960;0
11:31:39:117;0
11:31:39:273;0
11:31:39:429;0
11:31:39:585;0
11:31:39:742;0
11:31:39:898;0
11:31:40:054;0
11:31:40:210;0
11:31:40:367;0
11:31:40:523;0
11:31:40:679;0
11:31:40:835;0
11:31:40:992;0
11:31:41:148;0
11:31:41:304;0
11:31:41:460;0
11:31:41:617;0
11:31:41:773;0
11:31:41:929;0
11:31:42:085;0
11:31:42:242;0
11:31:42:398;0
11:31:42:554;0
11:31:42:710;0
11:31:42:867;0
11:31:43:023;0
11:31:43:179;0
11:31:43:335;0
11:31:43:492;0
11:31:43:648;0
11:31:43:804;0
11:31:43:960;0
11:31:44:117;0
11:31:44:273;0
11:31:44:429;0
11:31:44:585;0
11:31:44:742;0
11:31:44:898;0
11:31:45:054;0
11:31:45:210;0
11:31:45:367;0
11:31:45:523;0
11:31:45:679;0
11:31:45:835;0
11:31:45:992;1
11:31:46:148;0
11:31:46:304;0
11:31:46:460;0
11:31:46:617;0
11:31:46:773;0
11:31:46:929;1
11:31:47:085;1
11:31:47:242;1
11:31:47:398;1
11:31:47:554;1
11:31:47:710;1
11:31:47:867;1
11:31:48:023;0
11:31:48:179;0
11:31:48:335;0
11:31:48:492;1
11:31:48:648;0
11:31:48:804;0
11:31:48:960;0
11:31:49:117;0
11:31:49:273;0
11:31:49:429;0
11:31:49:585;0
11:31:49:742;0
11:31:49:898;0
11:31:50:054;0
11:31:50:210;0
11:31:50:367;0
11:31:50:523;0
11:31:50:679;0
11:31:50:835;0
11:31:50:992;0
11:31:51:148;0
11:31:51:304;0
11:31:51:460;0
11:31:51:617;0
11:31:51:773;0
11:31:51:929;0
11:31:52:085;0
11:31:52:242;0
11:31:52:398;0
11:31:52:554;0
11:31:52:710;0
11:31:52:867;0
11:31:53:023;0
11:31:53:179;0
11:31:53:335;0
11:31:53:492;0
11:31:53:648;0
11:31:53:804;0
11:31:53:960;0
11:31:54:117;0
11:31:54:273;0
11:31:54:429;0
11:31:54:585;0
11:31:54:742;0
11:31:54:898;0
11:31:55:054;0
11:31:55:210;0
11:31:55:367;0
11:31:55:523;0
11:31:55:679;0
11:31:55:835;0
11:31:55:992;0
11:31:56:148;0
11:31:56:304;0
11:31:56:460;0
11:31:56:617;0
11:31:56:773;0
11:31:56:929;0
11:31:57:085;0
11:31:57:242;0
11:31:57:398;0
11:31:57:554;0
11:31:57:710;0
11:31:57:867;0
11:31:58:023;0
11:31:58:179;0
11:31:58:335;0
11:31:58:492;0
11:31:58:648;0
11:31:58:804;0
11:31:58:960;0
11:31:59:117;0
11:31:59:273;0
11:31:59:429;0
11:31:59:585;0
11:31:59:742;0
11:31:59:898;0
11:32:00:054;0
11:32:00:210;0
11:32:00:367;0
11:32:00:523;0
11:32:00:679;0
11:32:00:835;0
11:32:00:992;0
11:32:01:148;0
11:32:01:304;0
11:32:01:460;0
11:32:01:617;0
11:32:01:773;0
11:32:01:929;0
11:32:02:085;0
11:32:02:242;0
11:32:02:398;0
11:32:02:554;0
11:32:02:710;0
11:32:02:867;0
11:32:03:023;0
11:32:03:179;0
11:32:03:335;0
11:32:03:492;0
11:32:03:648;0
11:32:03:804;0
11:32:03:960;0
11:32:04:117;0
11:32:04:273;0
11:32:04:429;0
11:32:04:585;0
11:32:04:742;0
11:32:04:898;0
11:32:05:054;0
11:32:05:210;0
11:32:05:367;0
11:32:05:523;0
11:32:05:679;0
11:32:05:835;0
11:32:05:992;0
11:32:06:148;0
11:32:06:304;0
11:32:06:460;0
11:32:06:617;0
11:32:06:773;0
11:32:06:929;0
11:32:07:085;0
11:32:07:242;0
11:32:07:398;0
11:32:07:554;0
11:32:07:710;0
11:32:07:867;0
11:32:08:023;0
11:32:08:179;0
11:32:08:335;0
11:32:08:492;0
11:32:08:648;0
11:32:08:804;0
11:32:08:960;0
11:32:09:117;0
11:32:09:273;0
11:32:09:429;0
11:32:09:585;0
11:32:09:742;0
11:32:09:898;0
11:32:10:054;0
11:32:10:210;0
11:32:10:367;0
11:32:10:523;0
11:32:10:679;0
11:32:10:835;0
11:32:10:992;0
11:32:11:148;0
11:32:11:304;0
11:32:11:460;0
11:32:11:617;0
11:32:11:773;0
11:32:11:929;0
11:32:12:085;0
11:32:12:242;0
11:32:12:398;0
11:32:12:554;0
11:32:12:710;0
11:32:12:867;0
11:32:13:023;0
11:32:13:179;0
11:32:13:335;0
11:32:13:492;0
11:32:13:648;0
11:32:13:804;0
11:32:13:960;0
11:32:14:117;0
11:32:14:273;0
11:32:14:429;0
11:32:14:585;0
11:32:14:742;0
11:32:14:898;1
11:32:15:054;1
11:32:15:210;1
11:32:15:367;1
11:32:15:523;1
11:32:15:679;1
11:32:15:835;1
11:32:15:992;1
11:32:16:148;1
11:32:16:304;1
11:32:16:460;0
11:32:16:617;0
11:32:16:773;0
11:32:16:929;0
11:32:17:085;0
11:32:17:242;1
11:32:17:398;0
11:32:17:554;0
11:32:17:710;1
11:32:17:867;1
11:32:18:023;1
11:32:18:179;0
11:32:18:335;0
11:32:18:492;0
11:32:18:648;0
11:32:18:804;0
11:32:18:960;0
11:32:19:117;0
11:32:19:273;0
11:32:19:429;0
11:32:19:585;0
11:32:19:742;0
11:32:19:898;0
11:32:20:054;0
11:32:20:210;0
11:32:20:367;0
11:32:20:523;0
11:32:20:679;0
11:32:20:835;0
11:32:20:992;0
11:32:21:148;0
11:32:21:304;0
11:32:21:460;0
11:32:21:617;0
11:32:21:773;0
11:32:21:929;0
11:32:22:085;0
11:32:22:242;0
11:32:22:398;0
11:32:22:554;0
11:32:22:710;0
11:32:22:867;0
11:32:23:023;0
11:32:23:179;0
11:32:23:335;0
11:32:23:492;0
11:32:23:648;0
11:32:23:804;0
11:32:23:960;0
11:32:24:117;0
11:32:24:273;0
11:32:24:429;0
11:32:24:585;0
11:32:24:742;0
11:32:24:898;0
11:32:25:054;0
11:32:25:210;0
11:32:25:367;0
11:32:25:523;0
11:32:25:679;0
11:32:25:835;0
11:32:25:992;0
11:32:26:148;0
11:32:26:304;0
11:32:26:460;0
11:32:26:617;0
11:32:26:773;0
11:32:26:929;0
11:32:27:085;0
11:32:27:242;0
11:32:27:398;0
11:32:27:554;0
11:32:27:710;0
11:32:27:867;0
11:32:28:023;0
11:32:28:179;0
11:32:28:335;0
11:32:28:492;0
11:32:28:648;0
11:32:28:804;0
11:32:28:960;0
11:32:29:117;0
11:32:29:273;0
11:32:29:429;0
11:32:29:585;0
11:32:29:742;0
11:32:29:898;0
11:32:30:054;0
11:32:30:210;0
11:32:30:367;0
11:32:30:523;0
11:32:30:679;0
11:32:30:835;0
11:32:30:992;0
11:32:31:148;0
11:32:31:304;0
11:32:31:460;0
11:32:31:617;0
11:32:31:773;0
11:32:31:929;0
11:32:32:085;0
11:32:32:242;0
11:32:32:398;0
11:32:32:554;0
11:32:32:710;0
11:32:32:867;1
11:32:33:023;1
11:32:33:179;1
11:32:33:335;1
11:32:33:492;1
11:32:33:648;0
11:32:33:804;0
11:32:33:960;0
11:32:34:117;0
11:32:34:273;0
11:32:34:429;0
11:32:34:585;0
11:32:34:742;0
11:32:34:898;0
11:32:35:054;0
11:32:35:210;0
11:32:35:367;0
11:32:35:523;0
11:32:35:679;0
11:32:35:835;0
11:32:35:992;0
11:32:36:148;0
11:32:36:304;0
11:32:36:460;0
11:32:36:617;0
11:32:36:773;0
11:32:36:929;0
11:32:37:085;0
11:32:37:242;0
11:32:37:398;0
11:32:37:554;0
11:32:37:710;0
11:32:37:867;0
11:32:38:023;0
11:32:38:179;0
11:32:38:335;0
11:32:38:492;0
11:32:38:648;0
11:32:38:804;0
11:32:38:960;0
11:32:39:117;0
11:32:39:273;0
11:32:39:429;0
11:32:39:585;0
11:32:39:742;0
11:32:39:898;0
11:32:40:054;0
11:32:40:210;0
11:32:40:367;0
11:32:40:523;0
11:32:40:679;0
11:32:40:835;0
11:32:40:992;0
11:32:41:148;0
11:32:41:304;0
11:32:41:460;0
11:32:41:617;0
11:32:41:773;0
11:32:41:929;0
11:32:42:085;0
11:32:42:242;0
11:32:42:398;0
11:32:42:554;0
11:32:42:710;0
11:32:42:867;0
11:32:43:023;0
11:32:43:179;0
11:32:43:335;0
11:32:43:492;0
11:32:43:648;0
11:32:43:804;0
11:32:43:960;0
11:32:44:117;0
11:32:44:273;0
11:32:44:429;0
11:32:44:585;0
11:32:44:742;0
11:32:44:898;0
11:32:45:054;0
11:32:45:210;0
11:32:45:367;0
11:32:45:523;0
11:32:45:679;0
11:32:45:835;0
11:32:45:992;0
11:32:46:148;0
11:32:46:304;0
11:32:46:460;0
11:32:46:617;0
11:32:46:773;0
11:32:46:929;0
11:32:47:085;0
11:32:47:242;0
11:32:47:398;0
11:32:47:554;0
11:32:47:710;0
11:32:47:867;0
11:32:48:023;0
11:32:48:179;0
11:32:48:335;0
11:32:48:492;0
11:32:48:648;0
11:32:48:804;0
11:32:48:960;0
11:32:49:117;0
11:32:49:273;0
11:32:49:429;0
11:32:49:585;0
11:32:49:742;0
11:32:49:898;0
11:32:50:054;0
11:32:50:210;0
11:32:50:367;0
11:32:50:523;0
11:32:50:679;0
11:32:50:835;0
11:32:50:992;0
11:32:51:148;0
11:32:51:304;0
11:32:51:460;0
11:32:51:617;0
11:32:51:773;0
11:32:51:929;0
11:32:52:085;0
11:32:52:242;0
11:32:52:398;0
11:32:52:554;0
11:32:52:710;0
11:32:52:867;0
11:32:53:023;0
11:32:53:179;0
11:32:53:335;0
11:32:53:492;0
11:32:53:648;0
11:32:53:804;0
11:32:53:960;0
11:32:54:117;0
11:32:54:273;0
11:32:54:429;0
11:32:54:585;0
11:32:54:742;0
11:32:54:898;0
11:32:55:054;0
11:32:55:210;0
11:32:55:367;0
11:32:55:523;0
11:32:55:679;0
11:32:55:835;0
11:32:55:992;0
11:32:56:148;0
11:32:56:304;0
11:32:56:460;0
11:32:56:617;0
11:32:56:773;0
11:32:56:929;0
11:32:57:085;0
11:32:57:242;0
11:32:57:398;0
11:32:57:554;0
11:32:57:710;0
11:32:57:867;0
11:32:58:023;0
11:32:58:179;0
11:32:58:335;0
11:32:58:492;0
11:32:58:648;0
11:32:58:804;0
11:32:58:960;0
11:32:59:117;0
11:32:59:273;0
11:32:59:429;0
11:32:59:585;0
11:32:59:742;0
11:32:59:898;0
11:33:00:054;0
11:33:00:210;0
11:33:00:367;0
11:33:00:523;0
11:33:00:679;0
11:33:00:835;0
11:33:00:992;0
11:33:01:148;0
11:33:01:304;0
11:33:01:460;0
11:33:01:617;0
11:33:01:773;0
11:33:01:929;0
11:33:02:085;0
11:33:02:242;0
11:33:02:398;1
11:33:02:554;0
11:33:02:710;0
11:33:02:867;0
11:33:03:023;0
11:33:03:179;0
11:33:03:335;0
11:33:03:492;0
11:33:03:648;0
11:33:03:804;0
11:33:03:960;0
11:33:04:117;0
11:33:04:273;0
11:33:04:429;0
11:33:04:585;0
11:33:04:742;0
11:33:04:898;0
11:33:05:054;0
11:33:05:210;0
11:33:05:367;0
11:33:05:523;0
11:33:05:679;0
11:33:05:835;0
11:33:05:992;0
11:33:06:148;0
11:33:06:304;0
11:33:06:460;0
11:33:06:617;0
11:33:06:773;0
11:33:06:929;0
11:33:07:085;0
11:33:07:242;0
11:33:07:398;0
11:33:07:554;0
11:33:07:710;0
11:33:07:867;0
11:33:08:023;0
11:33:08:179;0
11:33:08:335;0
11:33:08:492;0
11:33:08:648;0
11:33:08:804;0
11:33:08:960;0
11:33:09:117;0
11:33:09:273;0
11:33:09:429;0
11:33:09:585;0
11:33:09:742;0
11:33:09:898;0
11:33:10:054;0
11:33:10:210;0
11:33:10:367;0
11:33:10:523;0
11:33:10:679;0
11:33:10:835;0
11:33:10:992;0
11:33:11:148;0
11:33:11:304;0
11:33:11:460;0
11:33:11:617;0
11:33:11:773;0
11:33:11:929;0
11:33:12:085;0
11:33:12:242;0
11:33:12:398;0
11:33:12:554;0
11:33:12:710;0
11:33:12:867;0
11:33:13:023;0
11:33:13:179;0
11:33:13:335;0
11:33:13:492;0
11:33:13:648;0
11:33:13:804;0
11:33:13:960;0
11:33:14:117;0
11:33:14:273;0
11:33:14:429;0
11:33:14:585;0
11:33:14:742;0
11:33:14:898;0
11:33:15:054;0
11:33:15:210;0
11:33:15:367;0
11:33:15:523;0
11:33:15:679;0
11:33:15:835;0
11:33:15:992;0
11:33:16:148;0
11:33:16:304;0
11:33:16:460;0
11:33:16:617;0
11:33:16:773;0
11:33:16:929;0
11:33:17:085;0
11:33:17:242;0
11:33:17:398;0
11:33:17:554;0
11:33:17:710;0
11:33:17:867;0
11:33:18:023;0
11:33:18:179;0
11:33:18:335;0
11:33:18:492;0
11:33:18:648;0
11:33:18:804;0
11:33:18:960;0
11:33:19:117;0
11:33:19:273;0
11:33:19:429;0
11:33:19:585;0
11:33:19:742;0
11:33:19:898;0
11:33:20:054;0
11:33:20:210;0
11:33:20:367;0
11:33:20:523;0
11:33:20:679;0
11:33:20:835;0
11:33:20:992;0
