median(time1,time2);stress/non-stress
12:06:07:640;0
12:06:07:796;0
12:06:07:953;0
12:06:08:109;0
12:06:08:265;0
12:06:08:421;0
12:06:08:578;0
12:06:08:734;0
12:06:08:890;0
12:06:09:046;0
12:06:09:203;0
12:06:09:359;0
12:06:09:515;0
12:06:09:671;0
12:06:09:828;0
12:06:09:984;0
12:06:10:140;0
12:06:10:296;0
12:06:10:453;0
12:06:10:609;0
12:06:10:765;0
12:06:10:921;1
12:06:11:078;1
12:06:11:234;1
12:06:11:390;1
12:06:11:546;1
12:06:11:703;1
12:06:11:859;1
12:06:12:015;1
12:06:12:171;1
12:06:12:328;0
12:06:12:484;0
12:06:12:640;0
12:06:12:796;0
12:06:12:953;0
12:06:13:109;0
12:06:13:265;0
12:06:13:421;0
12:06:13:578;0
12:06:13:734;0
12:06:13:890;0
12:06:14:046;0
12:06:14:203;0
12:06:14:359;0
12:06:14:515;0
12:06:14:671;0
12:06:14:828;0
12:06:14:984;0
12:06:15:140;0
12:06:15:296;0
12:06:15:453;0
12:06:15:609;0
12:06:15:765;0
12:06:15:921;0
12:06:16:078;0
12:06:16:234;0
12:06:16:390;0
12:06:16:546;0
12:06:16:703;0
12:06:16:859;0
12:06:17:015;0
12:06:17:171;0
12:06:17:328;0
12:06:17:484;0
12:06:17:640;0
12:06:17:796;0
12:06:17:953;0
12:06:18:109;0
12:06:18:265;0
12:06:18:421;0
12:06:18:578;0
12:06:18:734;0
12:06:18:890;0
12:06:19:046;0
12:06:19:203;0
12:06:19:359;0
12:06:19:515;0
12:06:19:671;0
12:06:19:828;0
12:06:19:984;0
12:06:20:140;0
12:06:20:296;0
12:06:20:453;0
12:06:20:609;0
12:06:20:765;0
12:06:20:921;1
12:06:21:078;1
12:06:21:234;1
12:06:21:390;1
12:06:21:546;1
12:06:21:703;1
12:06:21:859;0
12:06:22:015;0
12:06:22:171;0
12:06:22:328;0
12:06:22:484;0
12:06:22:640;0
12:06:22:796;0
12:06:22:953;0
12:06:23:109;0
12:06:23:265;0
12:06:23:421;0
12:06:23:578;0
12:06:23:734;0
12:06:23:890;0
12:06:24:046;0
12:06:24:203;0
12:06:24:359;0
12:06:24:515;0
12:06:24:671;0
12:06:24:828;0
12:06:24:984;0
12:06:25:140;0
12:06:25:296;0
12:06:25:453;0
12:06:25:609;0
12:06:25:765;0
12:06:25:921;0
12:06:26:078;1
12:06:26:234;1
12:06:26:390;1
12:06:26:546;0
12:06:26:703;0
12:06:26:859;0
12:06:27:015;0
12:06:27:171;0
12:06:27:328;0
12:06:27:484;0
12:06:27:640;0
12:06:27:796;0
12:06:27:953;0
12:06:28:109;0
12:06:28:265;0
12:06:28:421;0
12:06:28:578;0
12:06:28:734;0
12:06:28:890;0
12:06:29:046;0
12:06:29:203;0
12:06:29:359;0
12:06:29:515;0
12:06:29:671;0
12:06:29:828;0
12:06:29:984;0
12:06:30:140;0
12:06:30:296;0
12:06:30:453;0
12:06:30:609;0
12:06:30:765;0
12:06:30:921;0
12:06:31:078;0
12:06:31:234;0
12:06:31:390;0
12:06:31:546;0
12:06:31:703;0
12:06:31:859;0
12:06:32:015;0
12:06:32:171;0
12:06:32:328;0
12:06:32:484;0
12:06:32:640;0
12:06:32:796;0
12:06:32:953;0
12:06:33:109;0
12:06:33:265;0
12:06:33:421;0
12:06:33:578;0
12:06:33:734;0
12:06:33:890;0
12:06:34:046;0
12:06:34:203;0
12:06:34:359;0
12:06:34:515;0
12:06:34:671;0
12:06:34:828;0
12:06:34:984;0
12:06:35:140;0
12:06:35:296;0
12:06:35:453;0
12:06:35:609;0
12:06:35:765;0
12:06:35:921;0
12:06:36:078;0
12:06:36:234;0
12:06:36:390;0
12:06:36:546;0
12:06:36:703;0
12:06:36:859;0
12:06:37:015;0
12:06:37:171;0
12:06:37:328;0
12:06:37:484;0
12:06:37:640;0
12:06:37:796;0
12:06:37:953;0
12:06:38:109;0
12:06:38:265;0
12:06:38:421;0
12:06:38:578;0
12:06:38:734;0
12:06:38:890;0
12:06:39:046;0
12:06:39:203;0
12:06:39:359;0
12:06:39:515;0
12:06:39:671;0
12:06:39:828;0
12:06:39:984;0
12:06:40:140;0
12:06:40:296;0
12:06:40:453;0
12:06:40:609;0
12:06:40:765;0
12:06:40:921;0
12:06:41:078;0
12:06:41:234;0
12:06:41:390;0
12:06:41:546;0
12:06:41:703;0
12:06:41:859;0
12:06:42:015;0
12:06:42:171;0
12:06:42:328;0
12:06:42:484;0
12:06:42:640;0
12:06:42:796;0
12:06:42:953;0
12:06:43:109;0
12:06:43:265;0
12:06:43:421;0
12:06:43:578;0
12:06:43:734;0
12:06:43:890;0
12:06:44:046;0
12:06:44:203;0
12:06:44:359;0
12:06:44:515;0
12:06:44:671;0
12:06:44:828;0
12:06:44:984;0
12:06:45:140;0
12:06:45:296;0
12:06:45:453;0
12:06:45:609;0
12:06:45:765;0
12:06:45:921;0
12:06:46:078;0
12:06:46:234;0
12:06:46:390;0
12:06:46:546;0
12:06:46:703;0
12:06:46:859;0
12:06:47:015;0
12:06:47:171;0
12:06:47:328;0
12:06:47:484;0
12:06:47:640;0
12:06:47:796;0
12:06:47:953;0
12:06:48:109;0
12:06:48:265;0
12:06:48:421;0
12:06:48:578;0
12:06:48:734;0
12:06:48:890;0
12:06:49:046;0
12:06:49:203;0
12:06:49:359;0
12:06:49:515;0
12:06:49:671;0
12:06:49:828;0
12:06:49:984;0
12:06:50:140;0
12:06:50:296;0
12:06:50:453;0
12:06:50:609;0
12:06:50:765;0
12:06:50:921;0
12:06:51:078;0
12:06:51:234;0
12:06:51:390;0
12:06:51:546;0
12:06:51:703;0
12:06:51:859;0
12:06:52:015;0
12:06:52:171;0
12:06:52:328;0
12:06:52:484;0
12:06:52:640;0
12:06:52:796;0
12:06:52:953;0
12:06:53:109;0
12:06:53:265;0
12:06:53:421;0
12:06:53:578;0
12:06:53:734;0
12:06:53:890;0
12:06:54:046;0
12:06:54:203;0
12:06:54:359;0
12:06:54:515;0
12:06:54:671;0
12:06:54:828;0
12:06:54:984;0
12:06:55:140;0
12:06:55:296;0
12:06:55:453;0
12:06:55:609;0
12:06:55:765;0
12:06:55:921;0
12:06:56:078;0
12:06:56:234;0
12:06:56:390;0
12:06:56:546;0
12:06:56:703;0
12:06:56:859;0
12:06:57:015;0
12:06:57:171;0
12:06:57:328;0
12:06:57:484;0
12:06:57:640;0
12:06:57:796;0
12:06:57:953;0
12:06:58:109;0
12:06:58:265;0
12:06:58:421;0
12:06:58:578;0
12:06:58:734;0
12:06:58:890;0
12:06:59:046;0
12:06:59:203;0
12:06:59:359;0
12:06:59:515;1
12:06:59:671;1
12:06:59:828;1
12:06:59:984;0
12:07:00:140;0
12:07:00:296;0
12:07:00:453;0
12:07:00:609;0
12:07:00:765;0
12:07:00:921;0
12:07:01:078;0
12:07:01:234;0
12:07:01:390;0
12:07:01:546;0
12:07:01:703;0
12:07:01:859;0
12:07:02:015;0
12:07:02:171;0
12:07:02:328;0
12:07:02:484;0
12:07:02:640;0
12:07:02:796;0
12:07:02:953;0
12:07:03:109;0
12:07:03:265;0
12:07:03:421;0
12:07:03:578;0
12:07:03:734;0
12:07:03:890;0
12:07:04:046;0
12:07:04:203;0
12:07:04:359;0
12:07:04:515;0
12:07:04:671;0
12:07:04:828;0
12:07:04:984;0
12:07:05:140;0
12:07:05:296;0
12:07:05:453;0
12:07:05:609;0
12:07:05:765;0
12:07:05:921;0
12:07:06:078;0
12:07:06:234;0
12:07:06:390;0
12:07:06:546;0
12:07:06:703;0
12:07:06:859;0
12:07:07:015;0
12:07:07:171;0
12:07:07:328;0
12:07:07:484;0
12:07:07:640;0
12:07:07:796;0
12:07:07:953;0
12:07:08:109;0
12:07:08:265;0
12:07:08:421;0
12:07:08:578;0
12:07:08:734;0
12:07:08:890;0
12:07:09:046;0
12:07:09:203;0
12:07:09:359;0
12:07:09:515;0
12:07:09:671;0
12:07:09:828;0
12:07:09:984;0
12:07:10:140;0
12:07:10:296;0
12:07:10:453;0
12:07:10:609;0
12:07:10:765;0
12:07:10:921;0
12:07:11:078;0
12:07:11:234;0
12:07:11:390;0
12:07:11:546;1
12:07:11:703;1
12:07:11:859;1
12:07:12:015;1
12:07:12:171;1
12:07:12:328;1
12:07:12:484;1
12:07:12:640;1
12:07:12:796;1
12:07:12:953;0
12:07:13:109;0
12:07:13:265;0
12:07:13:421;0
12:07:13:578;0
12:07:13:734;0
12:07:13:890;0
12:07:14:046;0
12:07:14:203;0
12:07:14:359;0
12:07:14:515;0
12:07:14:671;0
12:07:14:828;0
12:07:14:984;0
12:07:15:140;0
12:07:15:296;0
12:07:15:453;0
12:07:15:609;0
12:07:15:765;0
12:07:15:921;0
12:07:16:078;0
12:07:16:234;0
12:07:16:390;0
12:07:16:546;0
12:07:16:703;0
12:07:16:859;0
12:07:17:015;0
12:07:17:171;0
12:07:17:328;0
12:07:17:484;0
12:07:17:640;1
12:07:17:796;0
12:07:17:953;0
12:07:18:109;0
12:07:18:265;0
12:07:18:421;0
12:07:18:578;0
12:07:18:734;0
12:07:18:890;0
12:07:19:046;0
12:07:19:203;0
12:07:19:359;0
12:07:19:515;0
12:07:19:671;0
12:07:19:828;0
12:07:19:984;0
12:07:20:140;0
12:07:20:296;0
12:07:20:453;0
12:07:20:609;0
12:07:20:765;0
12:07:20:921;0
12:07:21:078;0
12:07:21:234;0
12:07:21:390;0
12:07:21:546;0
12:07:21:703;0
12:07:21:859;0
12:07:22:015;0
12:07:22:171;0
12:07:22:328;0
12:07:22:484;0
12:07:22:640;0
12:07:22:796;0
12:07:22:953;0
12:07:23:109;0
12:07:23:265;0
12:07:23:421;0
12:07:23:578;0
12:07:23:734;0
12:07:23:890;0
12:07:24:046;0
12:07:24:203;0
12:07:24:359;0
12:07:24:515;0
12:07:24:671;0
12:07:24:828;0
12:07:24:984;0
12:07:25:140;0
12:07:25:296;0
12:07:25:453;0
12:07:25:609;0
12:07:25:765;0
12:07:25:921;0
12:07:26:078;0
12:07:26:234;0
12:07:26:390;0
12:07:26:546;0
12:07:26:703;0
12:07:26:859;0
12:07:27:015;0
12:07:27:171;0
12:07:27:328;0
12:07:27:484;0
12:07:27:640;0
12:07:27:796;0
12:07:27:953;0
12:07:28:109;0
12:07:28:265;0
12:07:28:421;0
12:07:28:578;0
12:07:28:734;0
12:07:28:890;0
12:07:29:046;0
12:07:29:203;0
12:07:29:359;0
12:07:29:515;0
12:07:29:671;0
12:07:29:828;0
12:07:29:984;0
12:07:30:140;0
12:07:30:296;0
12:07:30:453;0
12:07:30:609;0
12:07:30:765;0
12:07:30:921;0
12:07:31:078;0
12:07:31:234;0
12:07:31:390;0
12:07:31:546;0
12:07:31:703;0
12:07:31:859;0
12:07:32:015;0
12:07:32:171;0
12:07:32:328;0
12:07:32:484;0
12:07:32:640;0
12:07:32:796;0
12:07:32:953;0
12:07:33:109;1
12:07:33:265;1
12:07:33:421;1
12:07:33:578;1
12:07:33:734;1
12:07:33:890;1
12:07:34:046;0
12:07:34:203;0
12:07:34:359;0
12:07:34:515;0
12:07:34:671;0
12:07:34:828;0
12:07:34:984;0
12:07:35:140;0
12:07:35:296;0
12:07:35:453;0
12:07:35:609;0
12:07:35:765;0
12:07:35:921;0
12:07:36:078;0
12:07:36:234;0
12:07:36:390;0
12:07:36:546;0
12:07:36:703;0
12:07:36:859;0
12:07:37:015;0
12:07:37:171;0
12:07:37:328;0
12:07:37:484;0
12:07:37:640;0
12:07:37:796;0
12:07:37:953;0
12:07:38:109;0
12:07:38:265;0
12:07:38:421;0
12:07:38:578;0
12:07:38:734;0
12:07:38:890;0
12:07:39:046;0
12:07:39:203;0
12:07:39:359;0
12:07:39:515;0
12:07:39:671;0
12:07:39:828;0
12:07:39:984;0
12:07:40:140;0
12:07:40:296;0
12:07:40:453;0
12:07:40:609;0
12:07:40:765;0
12:07:40:921;0
12:07:41:078;0
12:07:41:234;0
12:07:41:390;0
12:07:41:546;0
12:07:41:703;0
12:07:41:859;0
12:07:42:015;0
12:07:42:171;0
12:07:42:328;0
12:07:42:484;0
12:07:42:640;0
12:07:42:796;0
12:07:42:953;0
12:07:43:109;0
12:07:43:265;0
12:07:43:421;0
12:07:43:578;0
12:07:43:734;0
12:07:43:890;0
12:07:44:046;0
12:07:44:203;0
12:07:44:359;0
12:07:44:515;0
12:07:44:671;0
12:07:44:828;0
12:07:44:984;0
12:07:45:140;0
12:07:45:296;0
12:07:45:453;0
12:07:45:609;0
12:07:45:765;0
12:07:45:921;1
12:07:46:078;1
12:07:46:234;1
12:07:46:390;1
12:07:46:546;1
12:07:46:703;1
12:07:46:859;1
12:07:47:015;0
12:07:47:171;0
12:07:47:328;0
12:07:47:484;0
12:07:47:640;0
12:07:47:796;0
12:07:47:953;0
12:07:48:109;0
12:07:48:265;0
12:07:48:421;0
12:07:48:578;0
12:07:48:734;0
12:07:48:890;0
12:07:49:046;0
12:07:49:203;0
12:07:49:359;0
12:07:49:515;0
12:07:49:671;0
12:07:49:828;0
12:07:49:984;0
12:07:50:140;0
12:07:50:296;0
12:07:50:453;0
12:07:50:609;0
12:07:50:765;0
12:07:50:921;0
12:07:51:078;0
12:07:51:234;0
12:07:51:390;0
12:07:51:546;0
12:07:51:703;0
12:07:51:859;0
12:07:52:015;0
12:07:52:171;0
12:07:52:328;0
12:07:52:484;0
12:07:52:640;0
12:07:52:796;0
12:07:52:953;0
12:07:53:109;0
12:07:53:265;0
12:07:53:421;0
12:07:53:578;0
12:07:53:734;0
12:07:53:890;0
12:07:54:046;0
12:07:54:203;0
12:07:54:359;1
12:07:54:515;1
12:07:54:671;0
12:07:54:828;0
12:07:54:984;0
12:07:55:140;0
12:07:55:296;1
12:07:55:453;0
12:07:55:609;0
12:07:55:765;0
12:07:55:921;0
12:07:56:078;0
12:07:56:234;0
12:07:56:390;0
12:07:56:546;0
12:07:56:703;0
12:07:56:859;0
12:07:57:015;0
12:07:57:171;0
12:07:57:328;0
12:07:57:484;0
12:07:57:640;0
12:07:57:796;0
12:07:57:953;0
12:07:58:109;0
12:07:58:265;0
12:07:58:421;0
12:07:58:578;0
12:07:58:734;0
12:07:58:890;0
12:07:59:046;0
12:07:59:203;0
12:07:59:359;0
12:07:59:515;0
12:07:59:671;0
12:07:59:828;0
12:07:59:984;0
12:08:00:140;0
12:08:00:296;0
12:08:00:453;0
12:08:00:609;0
12:08:00:765;0
12:08:00:921;0
12:08:01:078;0
12:08:01:234;0
12:08:01:390;0
12:08:01:546;0
12:08:01:703;0
12:08:01:859;0
12:08:02:015;0
12:08:02:171;0
12:08:02:328;0
12:08:02:484;0
12:08:02:640;0
12:08:02:796;0
12:08:02:953;0
12:08:03:109;0
12:08:03:265;0
12:08:03:421;0
12:08:03:578;1
12:08:03:734;1
12:08:03:890;1
