(time1+time2)/2;stress/non-stress
14:50:49:191;1
14:50:49:347;1
14:50:49:503;1
14:50:49:659;1
14:50:49:316;1
14:50:49:472;1
14:50:49:628;1
14:50:50:284;0
14:50:50:441;0
14:50:50:597;0
14:50:50:753;0
14:50:50:409;0
14:50:50:566;0
14:50:51:222;0
14:50:51:378;0
14:50:51:534;0
14:50:51:691;0
14:50:51:347;0
14:50:51:503;0
14:50:51:659;0
14:50:52:316;0
14:50:52:472;0
14:50:52:628;0
14:50:52:784;0
14:50:52:441;0
14:50:52:597;0
14:50:53:253;0
14:50:53:409;0
14:50:53:566;0
14:50:53:722;0
14:50:53:378;0
14:50:53:534;0
14:50:54:191;0
14:50:54:347;0
14:50:54:503;0
14:50:54:659;0
14:50:54:316;0
14:50:54:472;0
14:50:54:628;0
14:50:55:284;0
14:50:55:441;0
14:50:55:597;0
14:50:55:753;0
14:50:55:409;0
14:50:55:566;0
14:50:56:222;0
14:50:56:378;0
14:50:56:534;0
14:50:56:691;0
14:50:56:347;0
14:50:56:503;0
14:50:56:659;0
14:50:57:316;0
14:50:57:472;0
14:50:57:628;0
14:50:57:784;0
14:50:27:441;0
14:50:27:597;0
14:50:28:253;0
14:50:28:409;0
14:50:28:566;0
14:50:28:722;0
14:50:28:378;0
14:50:28:534;0
14:50:29:191;0
14:50:29:347;0
14:50:29:503;0
14:50:29:659;0
14:50:29:316;0
14:50:29:472;0
14:50:29:628;0
14:50:30:284;0
14:50:30:441;0
14:50:30:597;0
14:50:30:753;0
14:50:30:409;0
14:50:30:566;0
14:50:31:222;0
14:50:31:378;0
14:50:31:534;0
14:50:31:691;0
14:50:31:347;0
14:50:31:503;0
14:50:31:659;0
14:51:2:316;0
14:51:2:472;0
14:51:2:628;0
14:51:2:784;0
14:51:2:441;0
14:51:2:597;0
14:51:3:253;0
14:51:3:409;0
14:51:3:566;0
14:51:3:722;0
14:51:3:378;0
14:51:3:534;0
14:51:4:191;0
14:51:4:347;0
14:51:4:503;0
14:51:4:659;0
14:51:4:316;0
14:51:4:472;0
14:51:4:628;0
14:51:5:284;0
14:51:5:441;0
14:51:5:597;0
14:51:5:753;0
14:51:5:409;0
14:51:5:566;0
14:51:6:222;0
14:51:6:378;0
14:51:6:534;0
14:51:6:691;0
14:51:6:347;0
14:51:6:503;0
14:51:6:659;0
14:51:7:316;0
14:51:7:472;0
14:51:7:628;0
14:51:7:784;0
14:51:7:441;0
14:51:7:597;0
14:51:8:253;0
14:51:8:409;0
14:51:8:566;0
14:51:8:722;0
14:51:8:378;0
14:51:8:534;0
14:51:9:191;0
14:51:9:347;0
14:51:9:503;0
14:51:9:659;0
14:51:9:316;0
14:51:9:472;0
14:51:9:628;0
14:51:10:284;0
14:51:10:441;0
14:51:10:597;0
14:51:10:753;0
14:51:10:409;0
14:51:10:566;0
14:51:11:222;0
14:51:11:378;0
14:51:11:534;0
14:51:11:691;0
14:51:11:347;0
14:51:11:503;0
14:51:11:659;0
14:51:12:316;0
14:51:12:472;0
14:51:12:628;0
14:51:12:784;0
14:51:12:441;0
14:51:12:597;0
14:51:13:253;0
14:51:13:409;0
14:51:13:566;0
14:51:13:722;0
14:51:13:378;0
14:51:13:534;0
14:51:14:191;0
14:51:14:347;0
14:51:14:503;0
14:51:14:659;0
14:51:14:316;0
14:51:14:472;0
14:51:14:628;0
14:51:15:284;0
14:51:15:441;0
14:51:15:597;0
14:51:15:753;0
14:51:15:409;0
14:51:15:566;0
14:51:16:222;0
14:51:16:378;0
14:51:16:534;0
14:51:16:691;0
14:51:16:347;0
14:51:16:503;0
14:51:16:659;0
14:51:17:316;0
14:51:17:472;0
14:51:17:628;0
14:51:17:784;0
14:51:17:441;0
14:51:17:597;0
14:51:18:253;0
14:51:18:409;0
14:51:18:566;0
14:51:18:722;0
14:51:18:378;0
14:51:18:534;0
14:51:19:191;0
14:51:19:347;0
14:51:19:503;0
14:51:19:659;0
14:51:19:316;0
14:51:19:472;0
14:51:19:628;0
14:51:20:284;0
14:51:20:441;0
14:51:20:597;0
14:51:20:753;0
14:51:20:409;0
14:51:20:566;1
14:51:21:222;1
14:51:21:378;1
14:51:21:534;1
14:51:21:691;1
14:51:21:347;0
14:51:21:503;0
14:51:21:659;0
14:51:22:316;0
14:51:22:472;0
14:51:22:628;0
14:51:22:784;0
14:51:22:441;0
14:51:22:597;0
14:51:23:253;0
14:51:23:409;0
14:51:23:566;0
14:51:23:722;0
14:51:23:378;0
14:51:23:534;0
14:51:24:191;0
14:51:24:347;0
14:51:24:503;0
14:51:24:659;0
14:51:24:316;0
14:51:24:472;0
14:51:24:628;0
14:51:25:284;0
14:51:25:441;0
14:51:25:597;0
14:51:25:753;0
14:51:25:409;0
14:51:25:566;0
14:51:26:222;0
14:51:26:378;0
14:51:26:534;0
14:51:26:691;0
14:51:26:347;0
14:51:26:503;0
14:51:26:659;0
14:51:27:316;0
14:51:27:472;0
14:51:27:628;0
14:51:27:784;0
14:51:27:441;0
14:51:27:597;0
14:51:28:253;0
14:51:28:409;0
14:51:28:566;0
14:51:28:722;0
14:51:28:378;0
14:51:28:534;0
14:51:29:191;0
14:51:29:347;0
14:51:29:503;0
14:51:29:659;0
14:51:29:316;0
