(time1+time2)/2;stress/non-stress
11:30:38:191;1
11:30:38:347;1
11:30:38:503;1
11:30:38:659;1
11:30:38:316;1
11:30:38:472;0
11:30:38:628;0
11:30:39:284;0
11:30:39:441;0
11:30:39:597;1
11:30:39:753;1
11:30:39:409;1
11:30:39:566;1
11:30:40:222;1
11:30:40:378;1
11:30:40:534;0
11:30:40:691;0
11:30:40:347;0
11:30:40:503;0
11:30:40:659;0
11:30:41:316;0
11:30:41:472;0
11:30:41:628;0
11:30:41:784;0
11:30:41:441;0
11:30:41:597;0
11:30:42:253;0
11:30:42:409;0
11:30:42:566;0
11:30:42:722;0
11:30:42:378;0
11:30:42:534;0
11:30:43:191;0
11:30:43:347;0
11:30:43:503;0
11:30:43:659;0
11:30:43:316;0
11:30:43:472;0
11:30:43:628;0
11:30:44:284;0
11:30:44:441;0
11:30:44:597;0
11:30:44:753;0
11:30:44:409;0
11:30:44:566;0
11:30:45:222;0
11:30:45:378;0
11:30:45:534;0
11:30:45:691;0
11:30:45:347;0
11:30:45:503;0
11:30:45:659;0
11:30:46:316;0
11:30:46:472;0
11:30:46:628;0
11:30:46:784;0
11:30:46:441;0
11:30:46:597;0
11:30:47:253;0
11:30:47:409;0
11:30:47:566;0
11:30:47:722;0
11:30:47:378;0
11:30:47:534;0
11:30:48:191;0
11:30:48:347;0
11:30:48:503;0
11:30:48:659;0
11:30:48:316;0
11:30:48:472;0
11:30:48:628;0
11:30:49:284;0
11:30:49:441;0
11:30:49:597;0
11:30:49:753;0
11:30:49:409;0
11:30:49:566;0
11:30:50:222;0
11:30:50:378;0
11:30:50:534;0
11:30:50:691;0
11:30:50:347;0
11:30:50:503;0
11:30:50:659;0
11:30:51:316;0
11:30:51:472;0
11:30:51:628;0
11:30:51:784;1
11:30:51:441;1
11:30:51:597;1
11:30:52:253;1
11:30:52:409;1
11:30:52:566;1
11:30:52:722;0
11:30:52:378;0
11:30:52:534;0
11:30:53:191;0
11:30:53:347;0
11:30:53:503;0
11:30:53:659;0
11:30:53:316;0
11:30:53:472;0
11:30:53:628;0
11:30:54:284;0
11:30:54:441;0
11:30:54:597;0
11:30:54:753;0
11:30:54:409;0
11:30:54:566;0
11:30:55:222;0
11:30:55:378;0
11:30:55:534;0
11:30:55:691;0
11:30:55:347;0
11:30:55:503;0
11:30:55:659;0
11:30:56:316;0
11:30:56:472;0
11:30:56:628;0
11:30:56:784;0
11:30:56:441;0
11:30:56:597;0
11:30:57:253;0
11:30:57:409;0
11:30:57:566;0
11:30:57:722;0
11:30:27:378;0
11:30:27:534;0
11:30:28:191;0
11:30:28:347;0
11:30:28:503;0
11:30:28:659;0
11:30:28:316;0
11:30:28:472;0
11:30:28:628;0
11:30:29:284;0
11:30:29:441;0
11:30:29:597;0
11:30:29:753;0
11:30:29:409;0
11:30:29:566;0
11:30:30:222;0
11:30:30:378;0
11:30:30:534;0
11:30:30:691;0
11:30:30:347;0
11:30:30:503;0
11:30:30:659;0
11:30:31:316;0
11:30:31:472;0
11:30:31:628;0
11:30:31:784;0
11:30:31:441;0
11:30:31:597;0
11:31:2:253;0
11:31:2:409;1
11:31:2:566;1
11:31:2:722;0
11:31:2:378;0
11:31:2:534;0
11:31:3:191;0
11:31:3:347;0
11:31:3:503;0
11:31:3:659;0
11:31:3:316;0
11:31:3:472;0
11:31:3:628;0
11:31:4:284;0
11:31:4:441;0
11:31:4:597;1
11:31:4:753;1
11:31:4:409;1
11:31:4:566;0
11:31:5:222;0
11:31:5:378;0
11:31:5:534;0
11:31:5:691;0
11:31:5:347;0
11:31:5:503;0
11:31:5:659;0
11:31:6:316;0
11:31:6:472;0
11:31:6:628;0
11:31:6:784;0
11:31:6:441;0
11:31:6:597;0
11:31:7:253;0
11:31:7:409;0
11:31:7:566;0
11:31:7:722;0
11:31:7:378;0
11:31:7:534;0
11:31:8:191;0
11:31:8:347;0
11:31:8:503;0
11:31:8:659;0
11:31:8:316;0
11:31:8:472;0
11:31:8:628;0
11:31:9:284;0
11:31:9:441;0
11:31:9:597;1
11:31:9:753;1
11:31:9:409;1
11:31:9:566;1
11:31:10:222;1
11:31:10:378;1
11:31:10:534;0
11:31:10:691;0
11:31:10:347;0
11:31:10:503;0
11:31:10:659;0
11:31:11:316;0
11:31:11:472;0
11:31:11:628;0
11:31:11:784;0
11:31:11:441;0
11:31:11:597;0
11:31:12:253;0
11:31:12:409;0
11:31:12:566;0
11:31:12:722;0
11:31:12:378;0
11:31:12:534;0
11:31:13:191;0
11:31:13:347;0
11:31:13:503;0
11:31:13:659;1
11:31:13:316;1
11:31:13:472;1
11:31:13:628;0
11:31:14:284;1
11:31:14:441;1
11:31:14:597;1
11:31:14:753;1
11:31:14:409;1
11:31:14:566;1
11:31:15:222;1
11:31:15:378;1
11:31:15:534;1
11:31:15:691;0
11:31:15:347;0
11:31:15:503;0
11:31:15:659;0
11:31:16:316;0
11:31:16:472;0
11:31:16:628;0
11:31:16:784;0
11:31:16:441;0
11:31:16:597;0
11:31:17:253;0
11:31:17:409;0
11:31:17:566;0
11:31:17:722;0
11:31:17:378;0
11:31:17:534;0
11:31:18:191;0
11:31:18:347;0
11:31:18:503;0
11:31:18:659;0
11:31:18:316;0
11:31:18:472;0
11:31:18:628;0
11:31:19:284;0
11:31:19:441;0
11:31:19:597;0
11:31:19:753;1
11:31:19:409;0
11:31:19:566;1
11:31:20:222;1
11:31:20:378;1
11:31:20:534;0
11:31:20:691;0
11:31:20:347;0
11:31:20:503;0
11:31:20:659;0
11:31:21:316;0
11:31:21:472;0
11:31:21:628;0
11:31:21:784;0
11:31:21:441;0
11:31:21:597;0
11:31:22:253;0
11:31:22:409;0
11:31:22:566;0
11:31:22:722;0
11:31:22:378;0
11:31:22:534;0
11:31:23:191;0
11:31:23:347;0
11:31:23:503;0
11:31:23:659;0
11:31:23:316;0
11:31:23:472;0
11:31:23:628;0
11:31:24:284;0
11:31:24:441;0
11:31:24:597;0
11:31:24:753;0
11:31:24:409;0
11:31:24:566;0
11:31:25:222;0
11:31:25:378;1
11:31:25:534;1
11:31:25:691;1
11:31:25:347;1
11:31:25:503;1
11:31:25:659;1
11:31:26:316;0
11:31:26:472;0
11:31:26:628;0
11:31:26:784;0
11:31:26:441;0
11:31:26:597;0
11:31:27:253;0
11:31:27:409;1
11:31:27:566;1
11:31:27:722;1
11:31:27:378;1
11:31:27:534;0
11:31:28:191;0
11:31:28:347;0
11:31:28:503;0
11:31:28:659;0
11:31:28:316;0
11:31:28:472;0
11:31:28:628;0
11:31:29:284;0
11:31:29:441;0
11:31:29:597;0
11:31:29:753;0
11:31:29:409;0
11:31:29:566;0
11:31:30:222;0
11:31:30:378;0
11:31:30:534;0
11:31:30:691;0
11:31:30:347;0
11:31:30:503;0
11:31:30:659;0
11:31:31:316;0
11:31:31:472;0
11:31:31:628;0
11:31:31:784;0
11:31:31:441;0
11:31:31:597;0
11:31:32:253;0
11:31:32:409;0
11:31:32:566;0
11:31:32:722;0
11:31:32:378;0
11:31:32:534;0
11:31:33:191;0
11:31:33:347;0
11:31:33:503;0
11:31:33:659;0
11:31:33:316;0
11:31:33:472;0
11:31:33:628;0
11:31:34:284;0
11:31:34:441;1
11:31:34:597;1
11:31:34:753;0
11:31:34:409;1
11:31:34:566;1
11:31:35:222;1
11:31:35:378;0
11:31:35:534;0
11:31:35:691;0
11:31:35:347;0
11:31:35:503;0
11:31:35:659;0
11:31:36:316;0
11:31:36:472;0
11:31:36:628;0
11:31:36:784;0
11:31:36:441;0
11:31:36:597;0
11:31:37:253;0
11:31:37:409;0
11:31:37:566;0
11:31:37:722;0
11:31:37:378;0
11:31:37:534;0
11:31:38:191;0
11:31:38:347;0
11:31:38:503;0
11:31:38:659;0
11:31:38:316;0
11:31:38:472;0
11:31:38:628;0
11:31:39:284;1
11:31:39:441;1
11:31:39:597;1
11:31:39:753;1
11:31:39:409;1
11:31:39:566;1
11:31:40:222;1
11:31:40:378;1
11:31:40:534;1
11:31:40:691;0
11:31:40:347;0
11:31:40:503;0
11:31:40:659;1
11:31:41:316;1
11:31:41:472;1
11:31:41:628;1
11:31:41:784;1
11:31:41:441;0
11:31:41:597;0
11:31:42:253;0
11:31:42:409;0
11:31:42:566;0
11:31:42:722;0
11:31:42:378;0
11:31:42:534;0
11:31:43:191;0
11:31:43:347;0
11:31:43:503;0
11:31:43:659;0
11:31:43:316;0
11:31:43:472;0
11:31:43:628;0
11:31:44:284;0
11:31:44:441;0
11:31:44:597;0
11:31:44:753;0
11:31:44:409;0
11:31:44:566;0
11:31:45:222;0
11:31:45:378;0
11:31:45:534;0
11:31:45:691;0
11:31:45:347;0
11:31:45:503;0
11:31:45:659;0
11:31:46:316;1
11:31:46:472;1
11:31:46:628;0
11:31:46:784;0
11:31:46:441;0
11:31:46:597;0
11:31:47:253;0
11:31:47:409;0
11:31:47:566;0
11:31:47:722;0
11:31:47:378;0
11:31:47:534;0
11:31:48:191;0
11:31:48:347;1
11:31:48:503;1
11:31:48:659;1
11:31:48:316;1
11:31:48:472;1
11:31:48:628;0
11:31:49:284;0
11:31:49:441;0
11:31:49:597;0
11:31:49:753;0
11:31:49:409;1
11:31:49:566;1
11:31:50:222;1
11:31:50:378;0
11:31:50:534;0
11:31:50:691;0
11:31:50:347;0
11:31:50:503;0
11:31:50:659;0
11:31:51:316;0
11:31:51:472;0
11:31:51:628;0
11:31:51:784;0
11:31:51:441;1
11:31:51:597;0
11:31:52:253;0
11:31:52:409;0
11:31:52:566;0
11:31:52:722;0
11:31:52:378;0
11:31:52:534;0
11:31:53:191;0
11:31:53:347;0
11:31:53:503;0
11:31:53:659;0
11:31:53:316;0
11:31:53:472;0
11:31:53:628;0
11:31:54:284;0
11:31:54:441;0
11:31:54:597;0
11:31:54:753;0
11:31:54:409;0
11:31:54:566;0
11:31:55:222;0
11:31:55:378;0
11:31:55:534;0
11:31:55:691;0
11:31:55:347;0
11:31:55:503;0
11:31:55:659;0
11:31:56:316;0
11:31:56:472;0
11:31:56:628;0
11:31:56:784;0
11:31:56:441;0
11:31:56:597;0
11:31:57:253;0
11:31:57:409;0
11:31:57:566;0
11:31:57:722;0
11:31:27:378;0
11:31:27:534;1
11:31:28:191;1
11:31:28:347;1
11:31:28:503;1
11:31:28:659;1
11:31:28:316;1
11:31:28:472;1
11:31:28:628;1
11:31:29:284;1
11:31:29:441;0
11:31:29:597;0
11:31:29:753;0
11:31:29:409;0
11:31:29:566;0
11:31:30:222;0
11:31:30:378;0
11:31:30:534;0
11:31:30:691;0
11:31:30:347;1
11:31:30:503;1
11:31:30:659;1
11:31:31:316;1
11:31:31:472;1
11:31:31:628;0
11:31:31:784;0
11:31:31:441;0
11:31:31:597;0
11:32:2:253;0
11:32:2:409;0
11:32:2:566;0
11:32:2:722;0
11:32:2:378;0
11:32:2:534;0
11:32:3:191;1
11:32:3:347;1
11:32:3:503;1
11:32:3:659;1
11:32:3:316;1
11:32:3:472;0
11:32:3:628;0
11:32:4:284;0
11:32:4:441;1
11:32:4:597;0
11:32:4:753;0
11:32:4:409;0
11:32:4:566;0
11:32:5:222;0
11:32:5:378;0
11:32:5:534;0
11:32:5:691;1
11:32:5:347;1
11:32:5:503;1
11:32:5:659;1
11:32:6:316;0
11:32:6:472;0
11:32:6:628;0
11:32:6:784;0
11:32:6:441;0
11:32:6:597;0
11:32:7:253;0
11:32:7:409;0
11:32:7:566;0
11:32:7:722;0
11:32:7:378;0
11:32:7:534;0
11:32:8:191;1
11:32:8:347;1
11:32:8:503;1
11:32:8:659;1
11:32:8:316;1
11:32:8:472;1
11:32:8:628;1
11:32:9:284;1
11:32:9:441;1
11:32:9:597;0
11:32:9:753;0
11:32:9:409;0
11:32:9:566;0
11:32:10:222;0
11:32:10:378;0
11:32:10:534;0
11:32:10:691;0
11:32:10:347;0
11:32:10:503;1
11:32:10:659;0
11:32:11:316;0
11:32:11:472;0
11:32:11:628;0
11:32:11:784;0
11:32:11:441;0
11:32:11:597;0
11:32:12:253;0
11:32:12:409;0
11:32:12:566;0
11:32:12:722;0
11:32:12:378;0
11:32:12:534;0
11:32:13:191;0
11:32:13:347;0
11:32:13:503;0
11:32:13:659;0
11:32:13:316;0
11:32:13:472;0
11:32:13:628;0
11:32:14:284;0
11:32:14:441;0
11:32:14:597;0
11:32:14:753;1
11:32:14:409;1
11:32:14:566;0
11:32:15:222;0
11:32:15:378;0
11:32:15:534;0
11:32:15:691;0
11:32:15:347;0
11:32:15:503;0
11:32:15:659;0
11:32:16:316;0
11:32:16:472;1
11:32:16:628;0
11:32:16:784;0
11:32:16:441;0
11:32:16:597;0
11:32:17:253;0
11:32:17:409;0
11:32:17:566;0
11:32:17:722;0
11:32:17:378;0
11:32:17:534;0
11:32:18:191;0
11:32:18:347;0
11:32:18:503;0
11:32:18:659;0
11:32:18:316;0
11:32:18:472;0
11:32:18:628;0
11:32:19:284;0
11:32:19:441;0
11:32:19:597;0
11:32:19:753;0
11:32:19:409;0
11:32:19:566;0
11:32:20:222;0
11:32:20:378;0
11:32:20:534;0
11:32:20:691;0
11:32:20:347;0
11:32:20:503;0
11:32:20:659;0
11:32:21:316;0
11:32:21:472;0
11:32:21:628;0
11:32:21:784;0
11:32:21:441;0
11:32:21:597;0
11:32:22:253;0
11:32:22:409;0
11:32:22:566;0
11:32:22:722;0
11:32:22:378;0
11:32:22:534;0
11:32:23:191;0
11:32:23:347;0
11:32:23:503;0
11:32:23:659;0
11:32:23:316;0
11:32:23:472;0
11:32:23:628;0
11:32:24:284;0
11:32:24:441;0
11:32:24:597;0
11:32:24:753;0
11:32:24:409;0
11:32:24:566;0
11:32:25:222;0
11:32:25:378;0
11:32:25:534;0
11:32:25:691;0
11:32:25:347;0
11:32:25:503;0
11:32:25:659;0
11:32:26:316;0
11:32:26:472;0
11:32:26:628;0
11:32:26:784;0
11:32:26:441;0
11:32:26:597;0
11:32:27:253;0
11:32:27:409;0
11:32:27:566;0
11:32:27:722;0
11:32:27:378;0
11:32:27:534;0
11:32:28:191;0
11:32:28:347;0
11:32:28:503;0
11:32:28:659;0
11:32:28:316;0
11:32:28:472;0
11:32:28:628;0
11:32:29:284;0
11:32:29:441;0
11:32:29:597;0
11:32:29:753;0
11:32:29:409;0
11:32:29:566;1
11:32:30:222;1
11:32:30:378;1
11:32:30:534;1
11:32:30:691;1
11:32:30:347;1
11:32:30:503;0
11:32:30:659;0
11:32:31:316;0
11:32:31:472;0
11:32:31:628;0
11:32:31:784;0
11:32:31:441;0
11:32:31:597;0
11:32:32:253;0
11:32:32:409;0
11:32:32:566;1
11:32:32:722;1
11:32:32:378;1
11:32:32:534;1
11:32:33:191;1
11:32:33:347;1
11:32:33:503;1
11:32:33:659;1
11:32:33:316;1
11:32:33:472;1
11:32:33:628;1
11:32:34:284;1
11:32:34:441;1
11:32:34:597;1
11:32:34:753;0
