median(time1,time2);stress/non-stress
09:01:29:195;0
09:01:29:351;0
09:01:29:507;0
09:01:29:664;0
09:01:29:820;0
09:01:29:976;0
09:01:30:132;0
09:01:30:289;0
09:01:30:445;0
09:01:30:601;0
09:01:30:757;0
09:01:30:914;0
09:01:31:070;0
09:01:31:226;0
09:01:31:382;0
09:01:31:539;0
09:01:31:695;0
09:01:31:851;0
09:01:32:007;0
09:01:32:164;0
09:01:32:320;0
09:01:32:476;0
09:01:32:632;0
09:01:32:789;0
09:01:32:945;0
09:01:33:101;0
09:01:33:257;0
09:01:33:414;0
09:01:33:570;0
09:01:33:726;0
09:01:33:882;0
09:01:34:039;0
09:01:34:195;0
09:01:34:351;0
09:01:34:507;0
09:01:34:664;0
09:01:34:820;0
09:01:34:976;0
09:01:35:132;0
09:01:35:289;0
09:01:35:445;0
09:01:35:601;0
09:01:35:757;0
09:01:35:914;0
09:01:36:070;0
09:01:36:226;0
09:01:36:382;0
09:01:36:539;0
09:01:36:695;0
09:01:36:851;0
09:01:37:007;0
09:01:37:164;0
09:01:37:320;0
09:01:37:476;0
09:01:37:632;0
09:01:37:789;0
09:01:37:945;0
09:01:38:101;0
09:01:38:257;0
09:01:38:414;0
09:01:38:570;0
09:01:38:726;0
09:01:38:882;0
09:01:39:039;0
09:01:39:195;0
09:01:39:351;0
09:01:39:507;0
09:01:39:664;0
09:01:39:820;0
09:01:39:976;0
09:01:40:132;0
09:01:40:289;0
09:01:40:445;0
09:01:40:601;0
09:01:40:757;0
09:01:40:914;0
09:01:41:070;0
09:01:41:226;0
09:01:41:382;0
09:01:41:539;0
09:01:41:695;0
09:01:41:851;0
09:01:42:007;0
09:01:42:164;0
09:01:42:320;0
09:01:42:476;0
09:01:42:632;0
09:01:42:789;0
09:01:42:945;0
09:01:43:101;0
09:01:43:257;0
09:01:43:414;0
09:01:43:570;0
09:01:43:726;0
09:01:43:882;0
09:01:44:039;0
09:01:44:195;0
09:01:44:351;0
09:01:44:507;0
09:01:44:664;0
09:01:44:820;1
09:01:44:976;0
09:01:45:132;0
09:01:45:289;0
09:01:45:445;0
09:01:45:601;0
09:01:45:757;0
09:01:45:914;0
09:01:46:070;0
09:01:46:226;0
09:01:46:382;0
09:01:46:539;0
09:01:46:695;0
09:01:46:851;0
09:01:47:007;0
09:01:47:164;0
09:01:47:320;0
09:01:47:476;0
09:01:47:632;0
09:01:47:789;0
09:01:47:945;0
09:01:48:101;0
09:01:48:257;0
09:01:48:414;0
09:01:48:570;0
09:01:48:726;0
09:01:48:882;0
09:01:49:039;0
09:01:49:195;0
09:01:49:351;0
09:01:49:507;0
09:01:49:664;0
09:01:49:820;0
09:01:49:976;0
09:01:50:132;0
09:01:50:289;0
09:01:50:445;0
09:01:50:601;0
09:01:50:757;0
09:01:50:914;0
09:01:51:070;0
09:01:51:226;0
09:01:51:382;0
09:01:51:539;0
09:01:51:695;0
09:01:51:851;0
09:01:52:007;0
09:01:52:164;0
09:01:52:320;0
09:01:52:476;0
09:01:52:632;0
09:01:52:789;0
09:01:52:945;0
09:01:53:101;1
09:01:53:257;0
09:01:53:414;0
09:01:53:570;0
09:01:53:726;0
09:01:53:882;0
09:01:54:039;0
09:01:54:195;0
09:01:54:351;0
09:01:54:507;0
09:01:54:664;0
09:01:54:820;0
09:01:54:976;0
09:01:55:132;0
09:01:55:289;0
09:01:55:445;0
09:01:55:601;0
09:01:55:757;0
09:01:55:914;0
09:01:56:070;0
09:01:56:226;0
09:01:56:382;0
09:01:56:539;0
09:01:56:695;0
09:01:56:851;0
09:01:57:007;0
09:01:57:164;0
09:01:57:320;0
09:01:57:476;0
09:01:57:632;0
09:01:57:789;0
09:01:57:945;0
09:01:58:101;0
09:01:58:257;0
09:01:58:414;0
09:01:58:570;0
09:01:58:726;0
09:01:58:882;0
09:01:59:039;0
09:01:59:195;0
09:01:59:351;0
09:01:59:507;1
09:01:59:664;1
09:01:59:820;1
09:01:59:976;1
09:02:00:132;0
09:02:00:289;0
09:02:00:445;0
09:02:00:601;0
09:02:00:757;0
09:02:00:914;0
09:02:01:070;0
09:02:01:226;1
09:02:01:382;1
09:02:01:539;1
09:02:01:695;1
09:02:01:851;1
09:02:02:007;1
09:02:02:164;1
09:02:02:320;1
09:02:02:476;1
09:02:02:632;0
09:02:02:789;0
09:02:02:945;1
09:02:03:101;1
09:02:03:257;1
09:02:03:414;0
09:02:03:570;0
09:02:03:726;1
09:02:03:882;1
09:02:04:039;0
09:02:04:195;0
09:02:04:351;0
09:02:04:507;0
09:02:04:664;0
09:02:04:820;0
09:02:04:976;0
09:02:05:132;0
09:02:05:289;0
09:02:05:445;0
09:02:05:601;0
09:02:05:757;0
09:02:05:914;0
09:02:06:070;0
09:02:06:226;0
09:02:06:382;0
09:02:06:539;0
09:02:06:695;0
09:02:06:851;0
09:02:07:007;0
09:02:07:164;0
09:02:07:320;0
09:02:07:476;0
09:02:07:632;0
09:02:07:789;0
09:02:07:945;0
09:02:08:101;0
09:02:08:257;0
09:02:08:414;0
09:02:08:570;0
09:02:08:726;0
09:02:08:882;0
09:02:09:039;0
09:02:09:195;0
09:02:09:351;0
09:02:09:507;0
09:02:09:664;0
09:02:09:820;0
09:02:09:976;0
09:02:10:132;0
09:02:10:289;0
09:02:10:445;0
09:02:10:601;0
09:02:10:757;0
09:02:10:914;0
09:02:11:070;0
09:02:11:226;0
09:02:11:382;0
09:02:11:539;0
09:02:11:695;0
09:02:11:851;0
09:02:12:007;0
09:02:12:164;0
09:02:12:320;0
09:02:12:476;0
09:02:12:632;0
09:02:12:789;0
09:02:12:945;0
09:02:13:101;0
09:02:13:257;0
09:02:13:414;0
09:02:13:570;0
09:02:13:726;0
09:02:13:882;0
09:02:14:039;0
09:02:14:195;0
09:02:14:351;0
09:02:14:507;0
09:02:14:664;0
09:02:14:820;0
09:02:14:976;0
09:02:15:132;0
09:02:15:289;0
09:02:15:445;0
09:02:15:601;0
09:02:15:757;0
09:02:15:914;0
09:02:16:070;0
09:02:16:226;0
09:02:16:382;0
09:02:16:539;0
09:02:16:695;0
09:02:16:851;0
09:02:17:007;0
09:02:17:164;0
09:02:17:320;0
09:02:17:476;0
09:02:17:632;0
09:02:17:789;0
09:02:17:945;0
09:02:18:101;0
09:02:18:257;0
09:02:18:414;0
09:02:18:570;0
09:02:18:726;0
09:02:18:882;0
09:02:19:039;0
09:02:19:195;0
09:02:19:351;0
09:02:19:507;0
09:02:19:664;0
09:02:19:820;0
09:02:19:976;0
09:02:20:132;0
09:02:20:289;0
09:02:20:445;0
09:02:20:601;0
09:02:20:757;0
09:02:20:914;0
09:02:21:070;0
09:02:21:226;0
09:02:21:382;0
09:02:21:539;0
09:02:21:695;0
09:02:21:851;0
09:02:22:007;0
09:02:22:164;0
09:02:22:320;0
09:02:22:476;0
09:02:22:632;0
09:02:22:789;0
09:02:22:945;0
09:02:23:101;0
09:02:23:257;0
09:02:23:414;0
09:02:23:570;0
09:02:23:726;0
09:02:23:882;0
09:02:24:039;0
09:02:24:195;0
09:02:24:351;0
09:02:24:507;0
09:02:24:664;0
09:02:24:820;0
09:02:24:976;0
09:02:25:132;0
09:02:25:289;0
09:02:25:445;0
09:02:25:601;0
09:02:25:757;0
09:02:25:914;0
09:02:26:070;0
09:02:26:226;0
09:02:26:382;0
09:02:26:539;0
09:02:26:695;0
09:02:26:851;0
09:02:27:007;0
09:02:27:164;0
09:02:27:320;0
09:02:27:476;0
09:02:27:632;0
09:02:27:789;0
09:02:27:945;0
09:02:28:101;0
09:02:28:257;0
09:02:28:414;0
09:02:28:570;0
09:02:28:726;0
09:02:28:882;0
09:02:29:039;0
09:02:29:195;0
09:02:29:351;0
09:02:29:507;0
09:02:29:664;0
09:02:29:820;0
09:02:29:976;0
09:02:30:132;0
09:02:30:289;0
09:02:30:445;0
09:02:30:601;0
09:02:30:757;0
09:02:30:914;0
09:02:31:070;0
09:02:31:226;0
09:02:31:382;0
09:02:31:539;0
09:02:31:695;0
09:02:31:851;0
09:02:32:007;0
09:02:32:164;0
09:02:32:320;1
09:02:32:476;1
09:02:32:632;1
09:02:32:789;0
09:02:32:945;0
09:02:33:101;0
09:02:33:257;0
09:02:33:414;0
09:02:33:570;0
09:02:33:726;0
09:02:33:882;0
09:02:34:039;0
09:02:34:195;0
09:02:34:351;0
09:02:34:507;0
09:02:34:664;0
09:02:34:820;0
09:02:34:976;0
09:02:35:132;0
09:02:35:289;0
09:02:35:445;0
09:02:35:601;0
09:02:35:757;0
09:02:35:914;0
09:02:36:070;0
09:02:36:226;0
09:02:36:382;0
09:02:36:539;0
09:02:36:695;0
09:02:36:851;0
09:02:37:007;0
09:02:37:164;0
09:02:37:320;0
09:02:37:476;0
09:02:37:632;0
09:02:37:789;0
09:02:37:945;0
09:02:38:101;0
09:02:38:257;0
09:02:38:414;0
09:02:38:570;0
09:02:38:726;0
09:02:38:882;0
09:02:39:039;0
09:02:39:195;0
09:02:39:351;0
09:02:39:507;0
09:02:39:664;0
09:02:39:820;0
09:02:39:976;0
09:02:40:132;0
09:02:40:289;0
09:02:40:445;0
09:02:40:601;0
09:02:40:757;0
09:02:40:914;0
09:02:41:070;0
09:02:41:226;0
09:02:41:382;0
09:02:41:539;0
09:02:41:695;0
