median(time1,time2);stress/non-stress
11:25:32:976;0
11:25:33:132;0
11:25:33:289;0
11:25:33:445;0
11:25:33:601;0
11:25:33:757;0
11:25:33:914;0
11:25:34:070;0
11:25:34:226;0
11:25:34:382;0
11:25:34:539;0
11:25:34:695;0
11:25:34:851;0
11:25:35:007;0
11:25:35:164;0
11:25:35:320;0
11:25:35:476;0
11:25:35:632;0
11:25:35:789;0
11:25:35:945;0
11:25:36:101;0
11:25:36:257;0
11:25:36:414;0
11:25:36:570;0
11:25:36:726;0
11:25:36:882;0
11:25:37:039;0
11:25:37:195;0
11:25:37:351;0
11:25:37:507;0
11:25:37:664;0
11:25:37:820;0
11:25:37:976;0
11:25:38:132;0
11:25:38:289;0
11:25:38:445;0
11:25:38:601;0
11:25:38:757;0
11:25:38:914;0
11:25:39:070;0
11:25:39:226;0
11:25:39:382;0
11:25:39:539;0
11:25:39:695;0
11:25:39:851;0
11:25:40:007;0
11:25:40:164;0
11:25:40:320;0
11:25:40:476;0
11:25:40:632;0
11:25:40:789;0
11:25:40:945;0
11:25:41:101;0
11:25:41:257;0
11:25:41:414;0
11:25:41:570;0
11:25:41:726;0
11:25:41:882;0
11:25:42:039;0
11:25:42:195;0
11:25:42:351;0
11:25:42:507;0
11:25:42:664;0
11:25:42:820;0
11:25:42:976;0
11:25:43:132;0
11:25:43:289;0
11:25:43:445;0
11:25:43:601;1
11:25:43:757;1
11:25:43:914;1
11:25:44:070;1
11:25:44:226;0
11:25:44:382;0
11:25:44:539;0
11:25:44:695;0
11:25:44:851;0
11:25:45:007;0
11:25:45:164;0
11:25:45:320;0
11:25:45:476;1
11:25:45:632;1
11:25:45:789;0
11:25:45:945;0
11:25:46:101;0
11:25:46:257;0
11:25:46:414;0
11:25:46:570;0
11:25:46:726;0
11:25:46:882;0
11:25:47:039;0
11:25:47:195;0
11:25:47:351;0
11:25:47:507;0
11:25:47:664;0
11:25:47:820;0
11:25:47:976;0
11:25:48:132;0
11:25:48:289;0
11:25:48:445;0
11:25:48:601;0
11:25:48:757;0
11:25:48:914;0
11:25:49:070;0
11:25:49:226;0
11:25:49:382;1
11:25:49:539;1
11:25:49:695;1
11:25:49:851;0
11:25:50:007;0
11:25:50:164;0
11:25:50:320;0
11:25:50:476;0
11:25:50:632;0
11:25:50:789;0
11:25:50:945;1
11:25:51:101;1
11:25:51:257;0
11:25:51:414;0
11:25:51:570;0
11:25:51:726;0
11:25:51:882;0
11:25:52:039;0
11:25:52:195;0
11:25:52:351;0
11:25:52:507;0
11:25:52:664;0
11:25:52:820;0
11:25:52:976;0
11:25:53:132;0
11:25:53:289;0
11:25:53:445;0
11:25:53:601;0
11:25:53:757;0
11:25:53:914;0
11:25:54:070;0
11:25:54:226;0
11:25:54:382;0
11:25:54:539;0
11:25:54:695;0
11:25:54:851;0
11:25:55:007;0
11:25:55:164;0
11:25:55:320;0
11:25:55:476;0
11:25:55:632;0
11:25:55:789;0
11:25:55:945;0
11:25:56:101;0
11:25:56:257;0
11:25:56:414;0
11:25:56:570;0
11:25:56:726;0
11:25:56:882;0
11:25:57:039;0
11:25:57:195;0
11:25:57:351;0
11:25:57:507;0
11:25:57:664;0
11:25:57:820;0
11:25:57:976;0
11:25:58:132;0
11:25:58:289;0
11:25:58:445;0
11:25:58:601;0
11:25:58:757;0
11:25:58:914;0
11:25:59:070;0
11:25:59:226;0
11:25:59:382;0
11:25:59:539;0
11:25:59:695;0
11:25:59:851;1
11:26:00:007;0
11:26:00:164;0
11:26:00:320;0
11:26:00:476;0
