median(time1,time2);stress/non-stress
14:04:38:507;1
14:04:38:664;1
14:04:38:820;1
14:04:38:976;1
14:04:39:132;0
14:04:39:289;0
14:04:39:445;0
14:04:39:601;0
14:04:39:757;0
14:04:39:914;0
14:04:40:070;0
14:04:40:226;0
14:04:40:382;0
14:04:40:539;0
14:04:40:695;0
14:04:40:851;0
14:04:41:007;0
14:04:41:164;0
14:04:41:320;0
14:04:41:476;0
14:04:41:632;0
14:04:41:789;0
14:04:41:945;0
14:04:42:101;0
14:04:42:257;0
14:04:42:414;0
14:04:42:570;0
14:04:42:726;0
14:04:42:882;0
14:04:43:039;0
14:04:43:195;0
14:04:43:351;0
14:04:43:507;0
14:04:43:664;0
14:04:43:820;0
14:04:43:976;0
14:04:44:132;0
14:04:44:289;0
14:04:44:445;0
14:04:44:601;0
14:04:44:757;0
14:04:44:914;0
14:04:45:070;0
14:04:45:226;0
14:04:45:382;0
14:04:45:539;0
14:04:45:695;0
14:04:45:851;0
14:04:46:007;0
14:04:46:164;0
14:04:46:320;0
14:04:46:476;0
14:04:46:632;0
14:04:46:789;0
14:04:46:945;0
14:04:47:101;0
14:04:47:257;0
14:04:47:414;0
14:04:47:570;0
14:04:47:726;0
14:04:47:882;0
14:04:48:039;0
14:04:48:195;0
14:04:48:351;0
14:04:48:507;0
14:04:48:664;0
14:04:48:820;0
14:04:48:976;0
14:04:49:132;0
14:04:49:289;0
14:04:49:445;0
14:04:49:601;0
14:04:49:757;0
14:04:49:914;0
14:04:50:070;0
14:04:50:226;0
14:04:50:382;0
14:04:50:539;0
14:04:50:695;0
14:04:50:851;0
14:04:51:007;0
14:04:51:164;0
14:04:51:320;0
14:04:51:476;0
14:04:51:632;0
14:04:51:789;0
14:04:51:945;0
14:04:52:101;0
14:04:52:257;0
14:04:52:414;0
14:04:52:570;0
14:04:52:726;0
14:04:52:882;0
14:04:53:039;0
14:04:53:195;0
14:04:53:351;0
14:04:53:507;0
14:04:53:664;0
14:04:53:820;0
14:04:53:976;0
14:04:54:132;0
14:04:54:289;0
14:04:54:445;0
14:04:54:601;0
14:04:54:757;0
14:04:54:914;0
14:04:55:070;0
14:04:55:226;0
14:04:55:382;0
14:04:55:539;0
14:04:55:695;0
14:04:55:851;0
14:04:56:007;0
14:04:56:164;0
14:04:56:320;0
14:04:56:476;0
14:04:56:632;0
14:04:56:789;0
14:04:56:945;0
14:04:57:101;0
14:04:57:257;0
14:04:57:414;0
14:04:57:570;0
14:04:57:726;1
14:04:57:882;1
14:04:58:039;1
14:04:58:195;0
14:04:58:351;0
14:04:58:507;0
14:04:58:664;0
14:04:58:820;0
14:04:58:976;0
14:04:59:132;0
14:04:59:289;0
14:04:59:445;0
14:04:59:601;0
14:04:59:757;0
14:04:59:914;0
14:05:00:070;0
14:05:00:226;0
14:05:00:382;0
14:05:00:539;0
14:05:00:695;0
14:05:00:851;0
14:05:01:007;0
14:05:01:164;0
14:05:01:320;0
14:05:01:476;0
14:05:01:632;0
14:05:01:789;0
14:05:01:945;0
14:05:02:101;0
14:05:02:257;0
14:05:02:414;0
14:05:02:570;0
14:05:02:726;0
14:05:02:882;0
14:05:03:039;0
14:05:03:195;0
14:05:03:351;0
14:05:03:507;0
14:05:03:664;0
14:05:03:820;0
14:05:03:976;0
14:05:04:132;0
14:05:04:289;0
14:05:04:445;0
14:05:04:601;0
14:05:04:757;0
14:05:04:914;0
14:05:05:070;0
14:05:05:226;0
14:05:05:382;0
14:05:05:539;0
14:05:05:695;0
14:05:05:851;0
14:05:06:007;0
14:05:06:164;0
14:05:06:320;0
14:05:06:476;0
14:05:06:632;0
14:05:06:789;0
14:05:06:945;0
14:05:07:101;0
14:05:07:257;0
14:05:07:414;0
14:05:07:570;0
14:05:07:726;0
14:05:07:882;0
14:05:08:039;0
14:05:08:195;0
14:05:08:351;0
14:05:08:507;0
14:05:08:664;0
14:05:08:820;0
14:05:08:976;0
14:05:09:132;0
14:05:09:289;0
14:05:09:445;0
14:05:09:601;0
14:05:09:757;0
14:05:09:914;0
14:05:10:070;0
14:05:10:226;0
14:05:10:382;0
14:05:10:539;0
14:05:10:695;0
14:05:10:851;0
14:05:11:007;0
14:05:11:164;0
14:05:11:320;0
14:05:11:476;0
14:05:11:632;0
14:05:11:789;0
14:05:11:945;0
14:05:12:101;0
14:05:12:257;0
14:05:12:414;0
14:05:12:570;0
14:05:12:726;0
14:05:12:882;0
14:05:13:039;0
14:05:13:195;0
14:05:13:351;0
14:05:13:507;0
14:05:13:664;0
14:05:13:820;0
14:05:13:976;0
14:05:14:132;0
14:05:14:289;0
14:05:14:445;0
14:05:14:601;0
14:05:14:757;0
14:05:14:914;0
14:05:15:070;0
14:05:15:226;1
14:05:15:382;1
14:05:15:539;1
14:05:15:695;1
14:05:15:851;1
14:05:16:007;1
14:05:16:164;1
14:05:16:320;1
14:05:16:476;1
14:05:16:632;1
14:05:16:789;0
14:05:16:945;0
14:05:17:101;0
14:05:17:257;0
14:05:17:414;0
14:05:17:570;0
14:05:17:726;0
14:05:17:882;0
14:05:18:039;0
14:05:18:195;0
14:05:18:351;0
14:05:18:507;0
14:05:18:664;0
14:05:18:820;0
14:05:18:976;0
14:05:19:132;0
14:05:19:289;0
14:05:19:445;0
14:05:19:601;0
14:05:19:757;0
14:05:19:914;0
14:05:20:070;0
14:05:20:226;0
14:05:20:382;0
14:05:20:539;0
14:05:20:695;0
14:05:20:851;0
14:05:21:007;0
14:05:21:164;0
14:05:21:320;0
14:05:21:476;0
14:05:21:632;0
14:05:21:789;0
14:05:21:945;0
14:05:22:101;0
14:05:22:257;0
14:05:22:414;0
14:05:22:570;0
14:05:22:726;0
14:05:22:882;0
14:05:23:039;0
14:05:23:195;0
14:05:23:351;0
14:05:23:507;0
14:05:23:664;0
14:05:23:820;0
14:05:23:976;0
14:05:24:132;0
14:05:24:289;0
14:05:24:445;0
14:05:24:601;0
14:05:24:757;0
14:05:24:914;0
14:05:25:070;0
14:05:25:226;0
14:05:25:382;0
14:05:25:539;0
14:05:25:695;0
14:05:25:851;0
14:05:26:007;0
14:05:26:164;1
14:05:26:320;1
14:05:26:476;1
14:05:26:632;1
14:05:26:789;1
14:05:26:945;1
14:05:27:101;1
14:05:27:257;0
14:05:27:414;0
14:05:27:570;0
14:05:27:726;0
14:05:27:882;0
14:05:28:039;0
14:05:28:195;0
14:05:28:351;0
14:05:28:507;0
14:05:28:664;0
14:05:28:820;0
14:05:28:976;0
14:05:29:132;0
14:05:29:289;0
14:05:29:445;0
14:05:29:601;0
14:05:29:757;0
14:05:29:914;0
14:05:30:070;0
14:05:30:226;0
14:05:30:382;0
14:05:30:539;0
14:05:30:695;0
14:05:30:851;0
14:05:31:007;0
14:05:31:164;0
14:05:31:320;0
14:05:31:476;0
14:05:31:632;0
14:05:31:789;0
14:05:31:945;0
14:05:32:101;0
14:05:32:257;0
14:05:32:414;0
14:05:32:570;0
14:05:32:726;0
14:05:32:882;0
14:05:33:039;0
14:05:33:195;0
14:05:33:351;0
14:05:33:507;0
14:05:33:664;0
14:05:33:820;0
14:05:33:976;0
14:05:34:132;0
14:05:34:289;0
14:05:34:445;0
14:05:34:601;0
14:05:34:757;0
14:05:34:914;0
14:05:35:070;0
14:05:35:226;0
14:05:35:382;0
14:05:35:539;0
14:05:35:695;0
14:05:35:851;0
14:05:36:007;0
14:05:36:164;0
14:05:36:320;0
14:05:36:476;0
14:05:36:632;0
14:05:36:789;0
14:05:36:945;0
14:05:37:101;0
14:05:37:257;0
14:05:37:414;0
14:05:37:570;0
14:05:37:726;0
14:05:37:882;0
14:05:38:039;0
14:05:38:195;0
14:05:38:351;0
14:05:38:507;0
14:05:38:664;0
14:05:38:820;0
14:05:38:976;0
14:05:39:132;0
14:05:39:289;0
14:05:39:445;0
14:05:39:601;0
14:05:39:757;0
14:05:39:914;0
14:05:40:070;0
14:05:40:226;0
14:05:40:382;0
14:05:40:539;0
